,shadow_instability_time
331,98963.73664557078
332,1000000278.9171195
333,397.88671151487944
334,19449126.601553984
335,1000000135.7125841
336,8869.936108532294
337,21.23494290079461
338,29824.356060937254
339,1000000132.6420317
340,1088789.9328846443
341,858.5083032789214
342,207.9153789405439
343,45554177.46733291
344,1000000672.6854277
345,436.54608553950123
346,214.15076184788532
347,1000000561.9716305
348,385563.9668296012
349,1000000848.005888
350,3926.836308881217
351,1000018741.5157086
352,5025.683982189451
353,1000000098.090036
354,1000000219.0850706
355,8.937382167055453
356,1000004453.3478523
357,1000000178.2768643
358,85450.65731983844
359,1000000095.0819068
360,18.49830262483527
361,32845.91869433434
362,118.26442914079473
363,28.024582066463257
364,1000011248.772727
365,1000005356.3392056
366,1000000080.4912275
367,1710.9544287368037
368,1377.188238114455
369,1000010212.2592349
370,139052404.0815217
371,3177433.491453286
372,1000000112.3601518
373,8369.338784276346
374,275007984.4364661
375,22464.42184646142
376,1000005197.8241652
377,1829.14957583789
378,5770.53511148753
379,11129.396386970566
380,1000029154.0964332
381,1000001371.3415934
382,8547166.029986188
383,23.59053199908834
384,801172.5020540202
385,1000029901.8043454
386,1000003671.5532995
387,242482.26327253418
388,1000012851.4175172
389,1832602.9375544996
390,1000002518.3426666
391,17908284.325525705
392,1000003505.8805203
393,1000000661.6971124
394,1000043273.4510391
395,16405.708121349136
396,775681.6339536969
397,2289.701885573111
398,1000030900.8326062
399,504430.97643567855
400,14906.098531880141
401,21013924.716264296
402,1000014611.25218
403,9127.942396930473
404,9504.213114286185
405,1000000067.5398226
406,5405.4534423154855
407,1000004717.9845755
408,1000012414.5747613
409,14920.751682034688
410,1000000138.1090646
411,1000000223.0557984
412,1000000364.2730242
413,406.3391194557659
414,1000000924.9900674
415,3118747.092060056
416,1000000288.2279112
417,8.417766924784722
418,1000000464.2435055
419,1000003731.2231686
420,4556.47141846364
421,1000004595.031188
422,7675.825640813712
423,1000000465.6118183
424,11.154407200743522
425,1000000903.6852531
426,1000000154.5248312
427,196.76097173979895
428,1000000290.8645203
429,81.40638795573362
430,9927.942023858825
431,57.29624071438027
432,1000002813.702683
433,495250125.49050075
434,53.86678011539024
435,162.15459660457395
436,1000000700.8756143
437,703.0740638087179
438,1000000210.4465349
439,1000000813.6142138
440,864586.797403659
441,91106.08033147873
442,1000000628.3376049
443,23357.952216542257
444,1000000422.3319021
445,1000002246.1295547
446,1000011506.8605659
447,160335392.74011123
448,3435.280289706831
449,269229726.2729534
450,3.1176914536239826
451,614.4623444932515
452,18825856.605578464
453,1000000257.1750718
454,5454612.882077174
455,1819.1036811559322
456,71020409.55897982
457,1000008983.1279973
458,1000000081.8092028
459,1000037740.277094
460,1000000392.329264
461,1000007237.0773783
462,1000002999.1847603
463,139.5340130577559
464,59971.497113920545
465,200.3982784357323
466,54508.12388447574
467,1000000286.020151
468,9962816.850488693
469,1000000313.0200144
470,1000000066.4948483
471,1000044175.1467854
472,6839.695434069828
473,35671.55174149665
474,1135749.9153871867
475,72.19187765946597
476,45051045.71704262
477,1000003539.8183899
478,5.196152422706605
479,1000028274.2326416
480,149572.70240860942
481,793760558.2313174
482,353168730.48064405
483,33.01288839226175
484,1456.6200881478915
485,245.39695841629143
486,1000000164.5392604
487,1000014279.3738227
488,1000000108.504309
489,1000032786.761073
490,34972603.4770864
491,1000001533.9240006
492,11.777945491468273
493,15987505.777364343
494,779.6999915344795
495,535582222.1232785
496,183324306.43202618
497,20431749.235499002
498,11345.521686674305
499,1000000109.676995
500,848930353.6840276
501,1000004142.200209
502,15217073.791000552
503,235379692.3434456
504,302394.9054653807
505,1000000140.5369405
506,182572.73896686046
507,2862.6642927126536
508,8165.580327103777
509,2963.677495810184
510,1000005658.5326525
511,392278.8157935255
512,1000000057.0073497
513,952467.3132350326
514,1000000593.4868631
515,137657.85561211078
516,1000013921.0478203
517,33252.777429676215
518,122.66383819202275
519,37474.02773427061
520,1284.3156738134824
521,4786988.5557970945
522,4.364768035073594
523,102712.13708015629
524,1000000237.0764475
525,1000015105.9481866
526,3468.8820753647424
527,1000042856.4134585
528,70.49446786804651
529,219293.1860750421
530,1000021629.8184406
531,1000025428.0527968
532,1000000212.8202251
533,61.52244468485115
534,10692745.106177326
535,197072767.04021338
536,1000008516.7565922
537,1000007574.178985
538,6944.242020710981
539,1000000387.8583841
540,1000003454.9959673
541,619005.1677210481
542,48144.22281338283
543,87.57248883067736
544,1000004960.5890495
545,1000000220.6360528
546,67597.33576214938
547,1000000068.3942571
548,4.122280922013915
549,16093522.550606921
550,6.027536810339734
551,421.0269103040331
552,1000000057.8982075
553,1000001301.6712958
554,436700.9311155737
555,1000000190.1103286
556,1000005829.3746883
557,1000000059.2857189
558,141.05821776840082
559,1000000055.6601475
560,12.089714636830758
561,59175.79296517854
562,57.989061037400916
563,15.276688122757776
564,1000030045.7936898
565,14507734.650784727
566,1000012278.1009034
567,41437352.4156166
568,1000000101.1559774
569,28.682761373340806
570,1000000084.6655824
571,201192615.02404666
572,7216357.851741306
573,7981.082275204443
574,1000000429.1553806
575,65761.15405585096
576,282.8785378921499
577,3.394819582834992
578,24.248711305964875
579,243268.64908182545
580,1000001862.0874456
581,87.88425797605382
582,1000000205.8939738
583,1000002055.3021969
584,31425.463828188433
585,1000000076.9551733
586,1000008158.6255871
587,1000023739.8239475
588,1000007491.4569625
589,1000000115.0724367
590,2089235.4995584427
591,9049.619059276256
592,228404.53542222868
593,9686.632705539732
594,33.428580586079434
595,105.51653519710634
596,54609043.62816397
597,1000000100.8243937
598,1000017915.6638727
599,1000006616.8737934
600,1000033162.4974258
601,47.90852533735734
602,1000000799.4761709
603,1000000156.0834072
604,170780.79854505954
605,184.42876998994677
606,99505.83392555606
607,336.5028308945717
608,10800982.495148895
609,273738747.3154162
610,913.8300060725634
611,1000002137.356598
612,1000014966.829471
613,283633.91992939316
614,1000000288.7442812
615,17803.299917895736
616,1000000060.1211746
617,1000006010.2528347
618,17120492.27840481
619,29245674.250858095
620,301.0997123877652
621,307913324.0003866
622,1000000385.2899715
623,824.1444152569084
624,1000000184.7369525
625,26739.053957812634
626,119446.76167214141
627,339507.17703992705
628,6.304664939550739
629,1306.693770247924
630,240.85898530046194
631,8870.247877660313
632,1000000631.6468036
633,160.14541766781807
634,1000000120.8298744
635,24.214070289812586
636,1000000198.7788643
637,1000001486.4103557
638,1000003910.8506927
639,18245.31928379425
640,21896709.69755484
641,1000000701.0053213
642,21715311.043187097
643,1000002242.979157
644,1000001431.4909093
645,1229887.01454174
646,2455450.7625405635
647,14.930277961243887
648,440790693.8307777
649,1365.7567027843174
650,2103064.053768216
651,111063.22005597744
652,303250447.26438195
653,11331.180306065015
654,1000004769.8954494
655,701.3420130012396
656,14.202816622064624
657,2264723.7057146905
658,233.51508987651187
659,246.50547093325366
660,39.421476380267954
661,224.78555380636138
662,1000004006.4538748
663,1000023160.2569944
664,1000011401.4038976
665,2234.691951926236
666,1000001167.6930563
667,70908512.5394165
668,1000001216.31789
669,418.29027002762786
670,70111.92712783835
671,1000012734.7299919
672,81773.1323889992
673,1000001941.5709438
674,13730.382444064622
675,1000000208.2493216
676,1240344.9301134474
677,1000003864.5713423
678,288.24789539555036
679,45335.56386401758
680,702.5890895828179
681,821.2345698999053
682,18113138.920869656
683,1000000778.7716851
684,1000000729.1573462
685,10.045894683899498
686,471401.04446960974
687,349358.49315864046
688,1000013115.2691867
689,21366181.481140148
690,250.55846982286582
691,1000005848.3130431
692,1000020932.0919869
693,21120.48898276213
694,119.75399283528974
695,701205.6657323728
696,1000000159.2406508
697,1000000128.6261803
698,1000018991.7905371
699,1000000631.0459039
700,445080.7658416409
701,2067.2026388320246
702,299877.7505947537
703,652.0132060015061
704,49729.22250365989
705,3352.34969702341
706,1000003739.5198269
707,11956922.992668506
708,9355.914924163933
709,146668.88457812765
710,1000000692.9785191
711,1000003493.0912392
712,151.9701378561115
713,321.5032709009661
714,30.76122234242426
715,924.1876699020444
716,1000000154.7753277
717,1520.6020449803557
718,1000000301.8376609
719,103516118.42268609
720,1000008731.9335005
721,605865.4141956451
722,414419.3096160107
723,246518368.58842492
724,188.65497396042548
725,1000000090.2594471
726,57.0537536013215
727,1000021375.0400432
728,1000028511.1618153
729,1000006348.90661
730,1000000406.2273291
731,1000007328.0297037
732,774949.9118558231
733,1000000890.5545719
734,1000005486.4081681
735,1000000946.8090565
736,3906.952365599953
737,57180.401153330546
738,758.1879205057709
739,496183.5742117078
740,36.026656797432175
741,1000000229.8734359
742,107.83748327923686
743,11.327612281500615
744,40.0103736548392
745,72.26115969176601
746,1000000933.9958203
747,14501899.013612188
748,1000000081.9273514
749,149.75311282240318
750,1000000477.6468638
751,133002200.27906853
752,151767.21081955676
753,1000009846.1410725
754,1225344.2641734115
755,3377.8108439029297
756,931.9126165039073
757,38018.06489291847
758,1000000492.9538181
759,1000000075.1831405
760,122.42135107895712
761,1000000236.6376185
762,863.7044557020597
763,11.500817362257479
764,23219.561357310944
765,1000000063.0143391
766,106066970.07955153
767,1000016718.1046544
768,1000000091.490184
769,118.6454803184759
770,1000000695.8375401
771,816.3848276389839
772,59.65182981267013
773,484281.92526240053
774,1000000401.9159268
775,1000001438.4256253
776,368.7536169313212
777,93711.84684528821
778,1000000067.0827972
779,1000002445.5017353
780,50.33339646795137
781,7076362.540559037
782,56.395574294445865
783,68240169.9226555
784,87.74569391143464
785,1000001757.4341127
786,2402.804803306592
787,241881555.5743437
788,1000002877.1479232
789,1000001364.4552523
790,1000004145.2741386
791,4936.344801549199
792,14998.728609322287
793,13.406073250582946
794,1000000418.7374023
795,374827941.4439209
796,1000002412.1946985
797,51750306.41296982
798,1000000857.7827065
799,18.636866689441046
800,1000005164.8389875
801,65536196.614031784
802,8721.499354373218
803,1000000106.2871326
804,35.680246635919985
805,1000001517.8792211
806,1000029497.7292788
807,35632.857727210416
808,1000000619.602801
809,23777.905255033882
810,4762.342977448825
811,1000000093.7908717
812,15.311329138908652
813,1000024154.4941797
814,116.28989122018561
815,4981.066353447489
816,22141.8447029162
817,13637775.509282857
818,6386.729506856057
819,19724.213544849044
820,1000000223.2358234
821,1000002569.4414212
822,16782.46381298961
823,15.207406090454594
824,86708478.1674902
825,1000000323.8888022
826,101267.50279286047
827,1000000588.4294649
828,1000000197.4493037
829,1875.8110245990463
830,1000000103.7761573
831,37.239092362731
832,1000007840.7571785
833,62.492393137088406
834,1933596.3246708107
835,1000003548.8024948
836,1000000835.9527357
837,1000002320.9768469
838,1000001671.7024462
839,1000003585.2611231
840,12608.25600768533
841,1000002704.1150476
842,1000021244.4356084
843,1000004956.1382114
844,12.366842766041659
845,12401736.628940938
846,1000000101.3697653
847,2152.765948722998
848,40.56462991326147
849,1000000051.0408616
850,1000014670.3532077
851,1000002744.0771247
852,1000013779.3362092
853,1000000818.6472783
854,1000028002.8400282
855,1000000279.430629
856,4.191562954316686
857,16.662328768812852
858,201534.98876079448
859,49.50201208031694
860,1000000129.9265349
861,1000018274.0307235
862,1028.5264105518004
863,1000002776.1720637
864,131229760.60485992
865,119441404.40604079
866,1000029449.49017
867,1000014783.1444813
868,47.38891009508259
869,1000000870.4732945
870,684892.2412528761
871,1000000552.8525997
872,1000002193.1241237
873,1000000132.3209524
874,2474.9620399527576
875,1000001617.7922682
876,7.724946601757151
877,1020.7321819153711
878,1000012657.7391233
879,9.838048586991288
880,10680.171689703291
881,1000005098.4495745
882,36994.145736105354
883,1555.069856054819
884,3893.892702514047
885,1000000638.7010211
886,1000000187.0822872
887,1000001519.8215306
888,2369.341581703271
889,256.6552886656242
890,1000000069.83969
891,1000048483.5437862
892,7872038.101484937
893,18215.21624082989
894,1294757.3419584208
895,3055.0951374299925
896,9105.32181347954
897,19075999.434736066
898,3332.569676798702
899,1000013510.9450685
900,1000032284.3548547
901,97555.3022346558
902,146.01188307804685
903,1287460.5955148414
904,1504.4939724715855
905,1848344.435861921
906,17.874764334110562
907,1000006363.3386549
908,129.4534773577016
909,1472.4510325290316
910,1000003719.7566179
911,15163.654486813804
912,1000001896.8637903
913,50198.400431065136
914,1000000074.6020322
915,1000000165.3823947
916,1000005658.6904342
917,68.83169909278762
918,6675248.189790082
919,104.23481759951035
920,25671229.97101525
921,189.69420444494386
922,1000000070.7103425
923,43787.422211806384
924,585789.4903769055
925,1000049364.8214635
926,1000004320.4031585
927,888.4727822500571
928,1000000412.7377764
929,113.5532509442256
930,1000035794.309458
931,1369.6018555768298
932,1000001774.8301908
933,1000001933.8116437
934,260910.2792955924
935,1000014715.7581807
936,11.292971265348902
937,1000002037.6924682
938,344716.11191681994
939,424.6295759834132
940,13222609.091601932
941,551183.496458288
942,15354.942178536488
943,19385.21656131669
944,36.234502894341794
945,1000001011.7438605
946,28.6481203571885
947,14136.617640379134
948,24.352634354418473
949,1650.5404965670427
950,1000000216.5598621
951,1000009120.6916243
952,336539.44638000615
953,24.699044515932677
954,1000000165.1001605
955,73.9239284670471
956,4044.477199715962
957,73.71608237013506
958,1000000464.8947783
959,62652.78103677942
960,38396280.60611665
961,246074889.92633057
962,1152.2987612589352
963,1000048560.6350688
964,1000015400.9168787
965,1000000244.8738031
966,1000000062.8181448
967,122.83704327279007
968,1311.1278203137542
969,1000000680.4937141
970,1000015523.1189086
971,997.2455729668022
972,1000007563.102125
973,9391689.85047213
974,153355.60529064128
975,1000001524.9562191
976,4897619.388251862
977,402865.2143555498
978,1000046006.4703363
979,1000001268.8438869
980,1000000955.3807174
981,1000028319.2641907
982,1000001635.2074213
983,1000004872.9874454
984,302.589276082142
985,1000000491.4906797
986,12.366842766041643
987,79.67433714817457
988,120278.7349373702
989,34318182.56205866
990,1884013.6057329527
991,1000000138.304147
992,7217.8367662639175
993,6407734.315709534
994,1000034974.5846663
995,269472.0142334304
996,202499.15216201972
997,49143.16579548071
998,1000000156.1290979
999,1000011040.9962319
1000,90.51697520354848
1001,88.92348846058793
1002,12815386.523335174
1003,1000001552.3653134
1004,1000000916.9476101
1005,40512757.1700269
1006,1000000548.062082
1007,212072.64727755258
1008,1000001813.180712
1009,1000000173.5990012
1010,2253.744510803562
1011,1000000630.5684003
1012,24.110147241359172
1013,1000026034.3497465
1014,1000001760.3218098
1015,1000000102.3883617
1016,1000000621.5415612
1017,530.8042904878565
1018,1000000760.1321875
1019,17.805482301808095
1020,1000000108.9102664
1021,655316.7122868955
1022,1000000124.806548
1023,244.25380488329787
1024,1000012306.1455234
1025,299137.26420732617
1026,1000000059.6632513
1027,1000000057.523105
1028,1000001221.1667851
1029,217530345.22375873
1030,2194.5430142101222
1031,1000006334.2592055
1032,1000000723.0534303
1033,3937.956075095104
1034,3.3255375505322364
1035,18.81007177019776
1036,16.83553384956968
1037,2.1477430013854115
1038,1000000109.1280963
1039,83.79661807018452
1040,1000000410.2367727
1041,262198.3709690226
1042,1.4895636945092348
1043,87770611.88039716
1044,1000012378.1174595
1045,1000028700.1970731
1046,657.140076391461
1047,1844652.0518634352
1048,1000000318.2721977
1049,18.082610431019216
1050,10912073.196194002
1051,1000000069.179044
1052,190131.61653900472
1053,1000009063.5332509
1054,1000000118.0804896
1055,157621.16147564515
1056,143465908.06201774
1057,1860403.221347112
1058,1000000401.5255477
1059,1000000066.6504422
1060,82389.36143054644
1061,236903.32763092607
1062,1.0392304845413265
1063,1000000197.828409
1064,73.71608237013542
1065,21.512071030005288
1066,12528.824157606641
1067,1000000055.3414187
1068,8221.248440213742
1069,265717.1013436356
1070,32090558.9156262
1071,14.860995928940943
1072,1000013928.2796589
1073,4494.394717480129
1074,86.18684818462626
1075,1000001018.697158
1076,4811671.059903058
1077,3085201.918347546
1078,637.671825315172
1079,34941.423043880284
1080,28166.679515913387
1081,118.47227523772183
1082,1000000185.7199857
1083,1424.2653790629174
1084,1000004319.4599403
1085,159.79900750627243
1086,19159.04536736527
1087,434887.162126679
1088,74564269.34623627
1089,6426.428111313064
1090,1000001141.9270949
1091,1000000599.2141641
1092,8373.287859977767
1093,38686.01296768568
1094,1000002133.1389543
1095,1000000218.4404335
1096,4084.556855406559
1097,1000001893.7576872
1098,1000000169.2918836
1099,1000000816.7666793
1100,17939.924085739756
1101,1000000593.8188462
1102,1000007769.2031107
1103,1000000799.4377602
1104,386.3858941526068
1105,571.9924586914782
1106,192121.43118878198
1107,110622.51706505756
1108,1000000271.2606645
1109,1000000728.5425113
1110,1000001346.598606
1111,257.17490390789663
1112,34.3292470060147
1113,205.3519437453582
1114,1000001941.2688793
1115,1000000321.8635582
1116,2184.6356835908514
1117,1000001191.8167268
1118,2.4248711305964266
1119,85.97900208772238
1120,220037.3444173764
1121,225.27052803244862
1122,451.0606713070066
1123,11.015843136137907
1124,25631.26890075741
1125,17840.9547024991
1126,1000000315.377906
1127,1000001558.8026439
1128,22570.76976561057
1129,1000022456.891913
1130,1000002119.7225311
1131,14.133534589762233
1132,5590.921442755777
1133,2301929.9263817924
1134,15148628.48367242
1135,327.63473075983296
1136,70320.88173559023
1137,166241.78617177674
1138,603046.4326403717
1139,4015.655874309353
1140,13488.414945885872
1141,13718875.249447783
1142,3758522.027271782
1143,1000004984.1204603
1144,1000001699.6351422
1145,1000000192.7205567
1146,1000006998.1871802
1147,1000022441.2902951
1148,1000001028.2672613
1149,20288016.01399596
1150,250.8702389682355
1151,52.27329337242569
1152,74572601.08280247
1153,1000000077.7637261
1154,1000041129.6834366
1155,8838763.412319805
1156,2996.5864611511242
1157,242.24462594666346
1158,13732.010571810073
1159,87608.20371618345
1160,1146345.807770145
1161,1000038784.9868293
1162,965386.3686571427
1163,331.3413194879529
1164,2103649.9418431055
1165,9197.501557404921
1166,7.205331359486512
1167,1000013619.3734479
1168,1000003335.7737182
1169,134938.01625624078
1170,2548805.636644153
1171,1000007424.9890882
1172,62.21526500786897
1173,2703296.6363125783
1174,45157.16263069163
1175,1000001007.02285
1176,110.26235440984122
1177,1000000753.2994664
1178,1000003034.8833884
1179,1000002558.395677
1180,22571.947560028933
1181,449.19005643471786
1182,10075.963085907619
1183,97478.6416499615
1184,121.07035144905475
1185,1000000294.9855459
1186,69.17810925429963
1187,69665575.948559
1188,731.8607482302881
1189,1000002513.1655126
1190,549575.7376382147
1191,19148.756985036176
1192,351265.6194451947
1193,1000000420.4310136
1194,85098.46209922049
1195,44404.69047472584
1196,92.38759007573479
1197,69019.55732126316
1198,1000000445.5332745
1199,1000029807.2435197
1200,1000036438.4247606
1201,123.14881241813771
1202,10036.957301748358
1203,1000013823.7502575
1204,45324.859787763635
1205,1000004544.0357624
1206,4313939.1929487195
1207,14132.01038512684
1208,122619.63623921994
1209,1000015252.7614099
1210,19.918584287041842
1211,1000000375.7557217
1212,1000011717.5762765
1213,1000001745.6697235
1214,1000047219.8742396
1215,1000001051.6822411
1216,346.3062384652361
1217,61863.10443451951
1218,9067.216695563651
1219,25233558.104386635
1220,1000000319.4832361
1221,1000000075.3134592
1222,3.0484094213212325
1223,22854.58361069187
1224,1000000102.4232048
1225,1000000671.2783219
1226,1000001172.9804451
1227,20803.142634570984
1228,304475177.94705015
1229,18720601.902139317
1230,226649.13662861392
1231,15880617.739452075
1232,7.6210235533031
1233,1000000438.1611663
1234,1000039657.1956618
1235,256850.42159309183
1236,1000001991.0453718
1237,27279.245962112196
1238,2553.6317876238604
1239,48244.61247459426
1240,1000004391.7574869
1241,29335.294193494195
1242,5497.529263221064
1243,11.050484152289382
1244,1000000333.8020651
1245,1000002057.7823846
1246,1000000157.8663284
1247,1000010490.8645095
1248,32995.775729638786
1249,1.9398969044771415
1250,1000000137.162468
1251,4989043.84940356
1252,1000011692.0174714
1253,459.02810502216215
1254,1000001004.3923638
1255,46123735.94284269
1256,1000002187.8201367
1257,1000001694.5230857
1258,1000000128.9783963
1259,1000000718.0222621
1260,9895.344827699184
1261,1043543.5346888446
1262,82993150.03657542
1263,1000039714.7340958
1264,1000000116.9337174
1265,1000000052.1559893
1266,11933.067961767318
1267,107163797.84060507
1268,3156.801160855789
1269,1000008231.8954215
1270,24004.630706608372
1271,114.17678923495262
1272,915204070.6118401
1273,14675297.84421235
1274,536.6586222174946
1275,1000004533.3719012
1276,328880.2832168622
1277,72551.48604919903
1278,1000000075.9685762
1279,0.034641016151377546
1280,88.68100134753195
1281,77452151.77154006
1282,1000000072.7211438
1283,6912.06051668946
1284,493.1841469472957
1285,624724235.1662189
1286,1000000504.7648237
1287,57005940.445790954
1288,1000017682.4220617
1289,104.61586877716167
1290,486918.17576539307
1291,25076.49302854805
1292,9653608.534562884
1293,1000000402.7824736
1294,1000024078.7925777
1295,455.9796956006891
1296,1000001327.7909153
1297,1000001038.5063124
1298,1000036319.7683284
1299,1000000461.634237
1300,160.0761356355086
1301,14577.73633999933
1302,1000016376.7189018
1303,20903006.104744222
1304,1000000775.6594908
1305,1000000162.546633
1306,53003841.285838775
1307,1000002646.436951
1308,837971.3079761136
1309,1000001569.960768
1310,5.126870390403862
1311,1000000136.0661157
