,runstring,m1,m2,m3
645,0000645.bin,3.2430455498617646e-06,3.047396921812941e-06,4.074188669447256e-06
646,0000646.bin,6.842918016528431e-06,5.22694997724059e-07,1.4438750939834508e-05
647,0000647.bin,3.3118615084456866e-07,2.1867588679967845e-06,2.635560369296196e-06
648,0000648.bin,1.0580851425037453e-06,3.4512551887258826e-06,1.036364690961039e-06
649,0000649.bin,1.9713369233232747e-06,4.075231154588431e-07,2.2325896362938236e-06
650,0000650.bin,2.279380940001432e-06,3.990553417410784e-06,4.7108274030745095e-06
651,0000651.bin,6.988121639350392e-07,1.3292562292477254e-06,4.159576774939019e-06
652,0000652.bin,6.566537547990588e-07,6.844668951736863e-07,8.422335319184902e-07
653,0000653.bin,2.9235667132941175e-06,5.448341985416864e-07,1.5054167789809606e-06
654,0000654.bin,5.225612870853725e-06,2.0553603935430396e-07,1.5054167789809606e-06
655,0000655.bin,1.3855580318720196e-06,1.7771366208366078e-06,1.5054167789809606e-06
656,0000656.bin,2.581457387424882e-06,3.1120613050698044e-07,3.597436101138431e-06
657,0000657.bin,8.776824875474117e-06,2.187318406057098e-07,1.2487444443731959e-05
658,0000658.bin,7.284109603611176e-07,1.3016361003892744e-05,8.596653553022548e-06
659,0000659.bin,3.380407562128235e-06,1.036364690961039e-06,5.335132880668627e-06
660,0000660.bin,2.1424169689864119e-07,2.9235667132941175e-06,1.249063967504294e-06
661,0000661.bin,1.3571151921806469e-06,4.4277621126113726e-07,1.8143823994598823e-06
662,0000662.bin,1.7406554263613921e-06,1.8528827726849214e-07,1.3855580318720196e-06
663,0000663.bin,1.3571151921806469e-06,6.704161071675295e-07,4.246754470726274e-06
664,0000664.bin,1.0150901184878236e-06,3.2438753658235296e-07,6.430093866779216e-06
665,0000665.bin,7.436772224253922e-07,7.912202483675687e-06,4.426629446482942e-06
666,0000666.bin,1.275242236228745e-06,5.679111244445295e-07,1.7049231205981766e-06
667,0000667.bin,4.426629446482942e-06,1.5691800147637062e-06,8.776824875474117e-06
668,0000668.bin,1.0805372302767059e-07,2.0131678004981962e-07,3.047396921812941e-06
669,0000669.bin,1.3292562292477254e-06,7.284109603611176e-07,4.910358591121176e-06
670,0000670.bin,5.336498010569216e-07,1.4145969853898238e-06,5.5611070696974504e-06
671,0000671.bin,1.036364690961039e-06,8.963065126449606e-07,6.98633400751e-06
672,0000672.bin,1.4745134698972549e-06,4.911615031684707e-07,4.910358591121176e-06
673,0000673.bin,2.327152910311922e-06,3.908635036132156e-06,1.5054167789809606e-06
674,0000674.bin,4.911615031684707e-07,4.615303824307647e-07,7.282246255065293e-06
675,0000675.bin,8.963065126449606e-07,1.0802608179808823e-06,3.597436101138431e-06
676,0000676.bin,1.1029012581197255e-06,4.247841111239216e-07,1.444244546271137e-06
677,0000677.bin,1.249063967504294e-06,2.187318406057098e-07,1.9308691704038435e-06
678,0000678.bin,1.4745134698972549e-06,1.3292562292477254e-06,8.596653553022548e-06
679,0000679.bin,8.963065126449606e-07,2.0979004706267447e-06,2.8047683141909795e-06
680,0000680.bin,3.6737720668107847e-07,3.597436101138431e-06,5.5611070696974504e-06
681,0000681.bin,6.988121639350392e-07,4.614123183137255e-06,1.7049231205981766e-06
682,0000682.bin,3.990553417410784e-06,1.60206737455751e-06,3.047396921812941e-06
683,0000683.bin,4.075231154588431e-07,8.080095838857058e-07,4.7108274030745095e-06
684,0000684.bin,5.919654935984706e-07,1.5054167789809606e-06,5.335132880668627e-06
685,0000685.bin,5.119650754229216e-07,2.0126528119148433e-06,1.5054167789809606e-06
686,0000686.bin,2.9848397281503923e-06,3.2430455498617646e-06,2.9235667132941175e-06
687,0000687.bin,1.4145969853898238e-06,1.275242236228745e-06,1.0148304482198235e-05
688,0000688.bin,8.598853226212549e-07,7.436772224253922e-07,3.828398281579019e-06
689,0000689.bin,2.581457387424882e-06,5.679111244445295e-07,5.013271404317647e-06
690,0000690.bin,2.327152910311922e-06,3.176472066414706e-06,6.042174849326863e-06
691,0000691.bin,6.704161071675295e-07,6.844668951736863e-07,3.828398281579019e-06
692,0000692.bin,9.53851080683902e-07,4.4277621126113726e-07,3.908635036132156e-06
693,0000693.bin,1.036364690961039e-06,4.810789028199216e-07,6.564857761619021e-06
694,0000694.bin,4.1606411087978434e-07,1.7406554263613921e-06,4.809558379928824e-06
695,0000695.bin,3.3110143009360785e-06,2.3759261003461174e-06,3.4512551887258826e-06
696,0000696.bin,9.942522720410394e-07,2.0979004706267447e-06,7.282246255065293e-06
697,0000697.bin,1.7049231205981766e-06,2.9848397281503923e-06,3.11126520848e-06
698,0000698.bin,9.942522720410394e-07,1.3292562292477254e-06,5.796652591870195e-06
699,0000699.bin,8.247330695048823e-06,9.942522720410394e-07,2.4765605148485884e-06
700,0000700.bin,1.3855580318720196e-06,1.4745134698972549e-06,2.86355151547451e-06
701,0000701.bin,9.150915815918627e-07,1.9308691704038435e-06,1.852408786626157e-06
702,0000702.bin,1.444244546271137e-06,3.6737720668107847e-07,2.0126528119148433e-06
703,0000703.bin,4.4277621126113726e-07,2.4765605148485884e-06,8.960772284189216e-06
704,0000704.bin,2.9848397281503923e-06,3.523587661767843e-06,1.3292562292477254e-06
705,0000705.bin,8.598853226212549e-07,7.592634395284313e-07,5.225612870853725e-06
706,0000706.bin,1.5369677691715684e-06,2.3759261003461174e-06,5.225612870853725e-06
707,0000707.bin,1.301969157203e-06,7.914227022578627e-07,5.798135813357844e-07
708,0000708.bin,7.751763173860588e-07,1.3855580318720196e-06,3.672832278942157e-06
709,0000709.bin,1.275242236228745e-06,2.1867588679967845e-06,4.7108274030745095e-06
710,0000710.bin,6.704161071675295e-07,1.1029012581197255e-06,1.3567680284589805e-05
711,0000711.bin,5.119650754229216e-07,7.592634395284313e-07,1.5691800147637062e-06
712,0000712.bin,1.275242236228745e-06,3.598356596961176e-07,1.60206737455751e-06
713,0000713.bin,2.86355151547451e-06,1.8912321425672746e-06,3.11126520848e-06
714,0000714.bin,3.672832278942157e-06,3.1120613050698044e-07,2.86355151547451e-06
715,0000715.bin,1.0802608179808823e-06,1.0150901184878236e-06,9.740913688500394e-08
716,0000716.bin,3.4512551887258826e-06,6.299707943997255e-07,1.2487444443731959e-05
717,0000717.bin,1.1737095983385883e-06,5.446948244693137e-06,2.86355151547451e-06
718,0000718.bin,1.444244546271137e-06,1.9308691704038435e-06,2.9235667132941175e-06
719,0000719.bin,1.2234230882515098e-06,3.908635036132156e-06,4.519404114743726e-06
720,0000720.bin,1.2234230882515098e-06,1.275242236228745e-06,1.0148304482198235e-05
721,0000721.bin,3.90963516015902e-07,1.1983085669036276e-06,2.690797258185451e-06
722,0000722.bin,2.0979004706267447e-06,7.751763173860588e-07,2.9848397281503923e-06
723,0000723.bin,2.74719181886449e-06,1.301969157203e-06,8.422335319184902e-07
724,0000724.bin,9.738421864740198e-07,8.596653553022548e-06,1.4149589461262158e-07
725,0000725.bin,1.852408786626157e-06,3.176472066414706e-06,8.596653553022548e-06
726,0000726.bin,1.0150901184878236e-06,7.434869823080981e-06,4.335759263634118e-06
727,0000727.bin,7.436772224253922e-07,5.448341985416864e-07,6.842918016528431e-06
728,0000728.bin,8.779070650097647e-07,6.04372089393902e-07,2.9235667132941175e-06
729,0000729.bin,1.4145969853898238e-06,6.566537547990588e-07,1.1983085669036276e-06
730,0000730.bin,3.7498086331307844e-06,2.581457387424882e-06,1.635225583607863e-05
731,0000731.bin,6.431739170355098e-07,1.1029012581197255e-06,6.988121639350392e-07
732,0000732.bin,2.864284228211569e-07,2.9243147824366665e-07,3.523587661767843e-06
733,0000733.bin,2.187318406057098e-07,3.047396921812941e-06,1.0799844763915491e-05
734,0000734.bin,1.4145969853898238e-06,7.284109603611176e-07,4.246754470726274e-06
735,0000735.bin,2.86355151547451e-06,2.2325896362938236e-06,1.6699243302983136e-06
736,0000736.bin,1.1737095983385883e-06,4.246754470726274e-06,2.8047683141909795e-06
737,0000737.bin,2.4257214939716864e-06,8.080095838857058e-07,6.98633400751e-06
738,0000738.bin,2.8047683141909795e-06,3.4512551887258826e-06,3.2430455498617646e-06
739,0000739.bin,5.22694997724059e-07,5.796652591870195e-06,3.047396921812941e-06
740,0000740.bin,7.751763173860588e-07,2.3277483717723525e-07,2.425100970003196e-05
741,0000741.bin,1.249063967504294e-06,1.301969157203e-06,5.335132880668627e-06
742,0000742.bin,1.149321516017745e-05,3.047396921812941e-06,3.7498086331307844e-06
743,0000743.bin,6.04372089393902e-07,4.519404114743726e-06,3.990553417410784e-06
744,0000744.bin,4.7108274030745095e-06,6.04372089393902e-07,6.29809641531098e-06
745,0000745.bin,1.5691800147637062e-06,1.5054167789809606e-06,7.434869823080981e-06
746,0000746.bin,3.0481766760823525e-07,1.301969157203e-06,7.434869823080981e-06
747,0000747.bin,1.9713369233232747e-06,1.852408786626157e-06,4.246754470726274e-06
748,0000748.bin,3.380407562128235e-06,1.275242236228745e-06,1.9308691704038435e-06
749,0000749.bin,3.90963516015902e-07,1.3571151921806469e-06,7.282246255065293e-06
750,0000750.bin,6.04372089393902e-07,2.985603475560588e-07,1.1980020275136081e-05
751,0000751.bin,7.914227022578627e-07,1.60206737455751e-06,8.422335319184902e-07
752,0000752.bin,4.615303824307647e-07,4.911615031684707e-07,2.581457387424882e-06
753,0000753.bin,3.176472066414706e-06,2.0548346116729805e-06,3.672832278942157e-06
754,0000754.bin,1.036364690961039e-06,6.299707943997255e-07,3.523587661767843e-06
755,0000755.bin,1.275242236228745e-06,1.635225583607863e-05,2.0548346116729805e-06
756,0000756.bin,8.596653553022548e-06,1.7771366208366078e-06,3.7498086331307844e-06
757,0000757.bin,1.0580851425037453e-06,2.9235667132941175e-06,1.4745134698972549e-06
758,0000758.bin,8.422335319184902e-07,1.2234230882515098e-06,1.3292562292477254e-06
759,0000759.bin,3.990553417410784e-06,1.636062519060157e-07,2.3759261003461174e-06
760,0000760.bin,4.712032788488236e-07,2.635560369296196e-06,7.912202483675687e-06
761,0000761.bin,8.963065126449606e-07,1.4145969853898238e-06,6.29809641531098e-06
762,0000762.bin,1.249063967504294e-06,2.0548346116729805e-06,2.528465035642765e-06
763,0000763.bin,1.852408786626157e-06,4.074188669447256e-06,1.1257281573240783e-05
764,0000764.bin,9.942522720410394e-07,1.0150901184878236e-06,1.9708326355000195e-05
765,0000765.bin,7.284109603611176e-07,9.150915815918627e-07,7.912202483675687e-06
766,0000766.bin,1.5054167789809606e-06,4.246754470726274e-06,3.828398281579019e-06
767,0000767.bin,6.844668951736863e-07,4.4277621126113726e-07,5.446948244693137e-06
768,0000768.bin,1.444244546271137e-06,3.5244892615986273e-07,1.4142351172445294e-05
769,0000769.bin,1.1029012581197255e-06,1.249063967504294e-06,9.738421864740198e-07
770,0000770.bin,1.5369677691715684e-06,5.562530020862941e-07,4.074188669447256e-06
771,0000771.bin,1.635643997802941e-06,1.301969157203e-06,1.5054167789809606e-06
772,0000772.bin,1.9308691704038435e-06,1.4145969853898238e-06,4.614123183137255e-06
773,0000773.bin,1.60206737455751e-06,1.036364690961039e-06,1.9713369233232747e-06
774,0000774.bin,3.597436101138431e-06,4.1606411087978434e-07,4.159576774939019e-06
775,0000775.bin,4.712032788488236e-07,1.9713369233232747e-06,5.118341096047452e-06
776,0000776.bin,9.53851080683902e-07,6.04372089393902e-07,4.809558379928824e-06
777,0000777.bin,1.8917160625724705e-07,6.29809641531098e-06,3.3110143009360785e-06
778,0000778.bin,9.53851080683902e-07,1.1983085669036276e-06,7.434869823080981e-06
779,0000779.bin,1.60206737455751e-06,4.3368686782709806e-07,1.301969157203e-06
780,0000780.bin,6.704161071675295e-07,8.422335319184902e-07,2.74719181886449e-06
781,0000781.bin,2.0548346116729805e-06,2.1418689171655687e-06,2.9848397281503923e-06
782,0000782.bin,4.159576774939019e-06,4.4277621126113726e-07,1.0578144736767452e-05
783,0000783.bin,2.4765605148485884e-06,1.2234230882515098e-06,1.2231101243145097e-05
784,0000784.bin,3.0481766760823525e-07,7.436772224253922e-07,2.4765605148485884e-06
785,0000785.bin,2.4257214939716864e-06,4.247841111239216e-07,1.669497146849745e-05
786,0000786.bin,7.13275575516706e-06,4.911615031684707e-07,2.2325896362938236e-06
787,0000787.bin,4.5205605196011757e-07,4.3368686782709806e-07,2.327152910311922e-06
788,0000788.bin,2.9235667132941175e-06,2.86355151547451e-06,3.047396921812941e-06
789,0000789.bin,1.1496155992553725e-06,8.779070650097647e-07,3.990553417410784e-06
790,0000790.bin,7.592634395284313e-07,1.6699243302983136e-06,5.225612870853725e-06
791,0000791.bin,4.5205605196011757e-07,8.422335319184902e-07,5.919654935984706e-07
792,0000792.bin,2.0126528119148433e-06,7.751763173860588e-07,6.042174849326863e-06
793,0000793.bin,6.7024460798252925e-06,1.3855580318720196e-06,2.4765605148485884e-06
794,0000794.bin,1.1496155992553725e-06,1.852408786626157e-06,7.284109603611176e-07
795,0000795.bin,6.042174849326863e-06,8.422335319184902e-07,5.335132880668627e-06
796,0000796.bin,6.042174849326863e-06,3.2430455498617646e-06,3.176472066414706e-06
797,0000797.bin,1.5054167789809606e-06,1.3571151921806469e-06,1.036364690961039e-06
798,0000798.bin,3.0481766760823525e-07,2.9235667132941175e-06,9.738421864740198e-07
799,0000799.bin,1.444244546271137e-06,3.7498086331307844e-06,6.431739170355098e-07
800,0000800.bin,1.852408786626157e-06,8.779070650097647e-07,2.581457387424882e-06
801,0000801.bin,1.3855580318720196e-06,6.566537547990588e-07,3.7498086331307844e-06
802,0000802.bin,1.8912321425672746e-06,7.282246255065293e-06,6.299707943997255e-07
803,0000803.bin,3.3118615084456866e-07,2.0548346116729805e-06,4.246754470726274e-06
804,0000804.bin,1.4145969853898238e-06,1.4745134698972549e-06,2.528465035642765e-06
805,0000805.bin,5.798135813357844e-07,6.988121639350392e-07,3.523587661767843e-06
806,0000806.bin,7.284109603611176e-07,1.8148466554986276e-07,9.150915815918627e-07
807,0000807.bin,1.444244546271137e-06,8.080095838857058e-07,1.3852035921841765e-05
808,0000808.bin,4.810789028199216e-07,3.523587661767843e-06,5.225612870853725e-06
809,0000809.bin,1.126016203600804e-06,1.7411008174728234e-07,9.340313580609215e-06
810,0000810.bin,6.299707943997255e-07,2.0548346116729805e-06,3.7498086331307844e-06
811,0000811.bin,8.247330695048823e-06,5.448341985416864e-07,4.159576774939019e-06
812,0000812.bin,2.8047683141909795e-06,5.798135813357844e-07,3.4512551887258826e-06
813,0000813.bin,2.747894757997745e-07,6.566537547990588e-07,8.247330695048823e-06
814,0000814.bin,5.918140628680392e-06,5.448341985416864e-07,5.013271404317647e-06
815,0000815.bin,1.4145969853898238e-06,2.0984372719982942e-07,6.168808617484117e-06
816,0000816.bin,1.4745134698972549e-06,7.134580852755099e-07,1.4745134698972549e-06
817,0000817.bin,1.444244546271137e-06,1.0150901184878236e-06,4.335759263634118e-06
818,0000818.bin,2.86355151547451e-06,2.635560369296196e-06,1.8143823994598823e-06
819,0000819.bin,4.7108274030745095e-06,7.751763173860588e-07,9.342703538179216e-07
820,0000820.bin,1.8143823994598823e-06,1.249063967504294e-06,2.528465035642765e-06
821,0000821.bin,3.176472066414706e-06,6.842918016528431e-06,1.4745134698972549e-06
822,0000822.bin,1.3292562292477254e-06,3.4512551887258826e-06,1.3852035921841765e-05
823,0000823.bin,1.5054167789809606e-06,2.0548346116729805e-06,6.29809641531098e-06
824,0000824.bin,1.126016203600804e-06,9.342703538179216e-07,5.225612870853725e-06
825,0000825.bin,5.014554177742353e-07,2.0979004706267447e-06,8.420180801076863e-06
826,0000826.bin,9.942522720410394e-07,1.275242236228745e-06,2.690797258185451e-06
827,0000827.bin,1.3292562292477254e-06,6.431739170355098e-07,2.0548346116729805e-06
828,0000828.bin,1.249063967504294e-06,1.2234230882515098e-06,5.5611070696974504e-06
829,0000829.bin,3.991574502349608e-07,6.430093866779216e-06,2.864284228211569e-07
830,0000830.bin,8.779070650097647e-07,5.118341096047452e-06,9.148574919573726e-06
831,0000831.bin,5.679111244445295e-07,6.988121639350392e-07,7.590692122991571e-06
832,0000832.bin,3.90963516015902e-07,1.9308691704038435e-06,3.047396921812941e-06
833,0000833.bin,1.5365745973477057e-05,3.4512551887258826e-06,4.7108274030745095e-06
834,0000834.bin,1.126016203600804e-06,1.1029012581197255e-06,9.73593067842353e-06
835,0000835.bin,2.0548346116729805e-06,8.963065126449606e-07,1.635643997802941e-06
836,0000836.bin,8.249440985079412e-07,5.798135813357844e-07,5.677658470657844e-06
837,0000837.bin,1.9713369233232747e-06,5.22694997724059e-07,2.74719181886449e-06
838,0000838.bin,2.0126528119148433e-06,2.9848397281503923e-06,1.5369677691715684e-06
839,0000839.bin,8.963065126449606e-07,3.1120613050698044e-07,7.592634395284313e-07
840,0000840.bin,5.448341985416864e-07,8.080095838857058e-07,4.426629446482942e-06
841,0000841.bin,1.1263043235814118e-07,4.614123183137255e-06,7.749780194851373e-06
842,0000842.bin,9.738421864740198e-07,4.810789028199216e-07,1.149321516017745e-05
843,0000843.bin,8.598853226212549e-07,6.431739170355098e-07,4.159576774939019e-06
844,0000844.bin,1.3855580318720196e-06,2.3759261003461174e-06,2.4257214939716864e-06
845,0000845.bin,4.615303824307647e-07,1.5369677691715684e-06,1.1026191248789804e-05
846,0000846.bin,6.844668951736863e-07,6.704161071675295e-07,6.98633400751e-06
847,0000847.bin,7.436772224253922e-07,7.592634395284313e-07,1.0580851425037453e-06
848,0000848.bin,1.8143823994598823e-06,8.249440985079412e-07,1.7406554263613921e-06
849,0000849.bin,4.809558379928824e-06,3.672832278942157e-06,5.918140628680392e-06
850,0000850.bin,1.7049231205981766e-06,1.9713369233232747e-06,7.434869823080981e-06
851,0000851.bin,2.1424169689864119e-07,1.3292562292477254e-06,6.29809641531098e-06
852,0000852.bin,1.249063967504294e-06,1.1496155992553725e-06,6.29809641531098e-06
853,0000853.bin,5.336498010569216e-07,1.1029012581197255e-06,8.247330695048823e-06
854,0000854.bin,1.7771366208366078e-06,9.942522720410394e-07,8.078028869050196e-06
855,0000855.bin,1.1737095983385883e-06,2.0979004706267447e-06,2.8047683141909795e-06
856,0000856.bin,8.598853226212549e-07,3.3110143009360785e-06,1.0799844763915491e-05
857,0000857.bin,9.148574919573726e-06,1.5691800147637062e-06,1.249063967504294e-06
858,0000858.bin,8.080095838857058e-07,1.0802608179808823e-06,3.380407562128235e-06
859,0000859.bin,9.342703538179216e-07,1.3571151921806469e-06,1.9713369233232747e-06
860,0000860.bin,3.828398281579019e-06,4.712032788488236e-07,3.828398281579019e-06
861,0000861.bin,8.422335319184902e-07,3.908635036132156e-06,2.8047683141909795e-06
862,0000862.bin,1.036364690961039e-06,3.597436101138431e-06,1.6016575496013532e-05
863,0000863.bin,1.60206737455751e-06,1.635643997802941e-06,1.8912321425672746e-06
864,0000864.bin,9.738421864740198e-07,1.60206737455751e-06,3.4512551887258826e-06
865,0000865.bin,1.2234230882515098e-06,6.566537547990588e-07,5.225612870853725e-06
866,0000866.bin,2.9243147824366665e-07,6.299707943997255e-07,5.225612870853725e-06
867,0000867.bin,7.284109603611176e-07,2.0979004706267447e-06,3.380407562128235e-06
868,0000868.bin,3.990553417410784e-06,6.844668951736863e-07,1.1026191248789804e-05
869,0000869.bin,7.284109603611176e-07,6.430093866779216e-06,3.597436101138431e-06
870,0000870.bin,1.3571151921806469e-06,3.829377874955686e-07,8.422335319184902e-07
871,0000871.bin,1.635643997802941e-06,8.082163337595687e-08,2.4765605148485884e-06
872,0000872.bin,1.8143823994598823e-06,1.0150901184878236e-06,1.2234230882515098e-06
873,0000873.bin,9.738421864740198e-07,4.911615031684707e-07,3.828398281579019e-06
874,0000874.bin,2.74719181886449e-06,1.2234230882515098e-06,8.596653553022548e-06
875,0000875.bin,2.635560369296196e-06,1.1983085669036276e-06,6.042174849326863e-06
876,0000876.bin,3.2438753658235296e-07,2.9243147824366665e-07,4.519404114743726e-06
877,0000877.bin,4.075231154588431e-07,5.679111244445295e-07,1.5369677691715684e-06
878,0000878.bin,3.4512551887258826e-06,1.444244546271137e-06,1.4745134698972549e-06
879,0000879.bin,5.119650754229216e-07,2.690797258185451e-06,2.8047683141909795e-06
880,0000880.bin,4.3368686782709806e-07,1.9713369233232747e-06,1.7771366208366078e-06
881,0000881.bin,9.942522720410394e-07,1.3855580318720196e-06,2.4257214939716864e-06
882,0000882.bin,5.919654935984706e-07,1.0150901184878236e-06,3.523587661767843e-06
883,0000883.bin,7.134580852755099e-07,5.679111244445295e-07,4.7108274030745095e-06
884,0000884.bin,5.798135813357844e-07,2.6362347446729413e-07,2.0548346116729805e-06
885,0000885.bin,1.4745134698972549e-06,1.9308691704038435e-06,5.118341096047452e-06
886,0000886.bin,3.597436101138431e-06,7.912202483675687e-06,1.126016203600804e-06
887,0000887.bin,8.249440985079412e-07,3.11126520848e-06,1.036364690961039e-06
888,0000888.bin,7.436772224253922e-07,5.448341985416864e-07,7.13275575516706e-06
889,0000889.bin,5.562530020862941e-07,2.279380940001432e-06,2.4765605148485884e-06
890,0000890.bin,4.4277621126113726e-07,1.635643997802941e-06,3.908635036132156e-06
891,0000891.bin,9.150915815918627e-07,2.6362347446729413e-07,2.86355151547451e-06
892,0000892.bin,3.672832278942157e-06,2.528465035642765e-06,1.5369677691715684e-06
893,0000893.bin,9.342703538179216e-07,3.452138280431176e-07,4.810789028199216e-07
894,0000894.bin,5.014554177742353e-07,1.444244546271137e-06,5.225612870853725e-06
895,0000895.bin,3.90963516015902e-07,2.58211791917351e-07,1.5691800147637062e-06
896,0000896.bin,1.444244546271137e-06,1.5054167789809606e-06,8.247330695048823e-06
897,0000897.bin,1.1983085669036276e-06,2.528465035642765e-06,3.176472066414706e-06
898,0000898.bin,3.5244892615986273e-07,4.075231154588431e-07,1.1737095983385883e-06
899,0000899.bin,2.1418689171655687e-06,4.4277621126113726e-07,3.1120613050698044e-07
900,0000900.bin,3.523587661767843e-06,2.187318406057098e-07,3.3110143009360785e-06
901,0000901.bin,2.985603475560588e-07,1.126016203600804e-06,1.505031678220098e-05
902,0000902.bin,1.8912321425672746e-06,8.249440985079412e-07,9.148574919573726e-06
903,0000903.bin,2.8047683141909795e-06,4.810789028199216e-07,1.4745134698972549e-06
904,0000904.bin,6.04372089393902e-07,1.1983085669036276e-06,5.677658470657844e-06
905,0000905.bin,2.528465035642765e-06,2.1418689171655687e-06,2.9235667132941175e-06
906,0000906.bin,1.5054167789809606e-06,1.1983085669036276e-06,4.246754470726274e-06
907,0000907.bin,1.1029012581197255e-06,9.738421864740198e-07,7.13275575516706e-06
908,0000908.bin,2.2325896362938236e-06,6.844668951736863e-07,4.614123183137255e-06
909,0000909.bin,4.7108274030745095e-06,1.0580851425037453e-06,1.5691800147637062e-06
910,0000910.bin,1.1029012581197255e-06,1.5691800147637062e-06,2.635560369296196e-06
911,0000911.bin,1.2487444443731959e-05,1.5691800147637062e-06,7.282246255065293e-06
912,0000912.bin,1.0580851425037453e-06,6.170387064578431e-07,8.078028869050196e-06
913,0000913.bin,2.58211791917351e-07,6.704161071675295e-07,1.9708326355000195e-05
914,0000914.bin,2.528465035642765e-06,1.0802608179808823e-06,9.53851080683902e-07
915,0000915.bin,4.335759263634118e-06,6.988121639350392e-07,2.581457387424882e-06
916,0000916.bin,1.3571151921806469e-06,7.751763173860588e-07,2.3759261003461174e-06
917,0000917.bin,6.045267334156471e-08,7.134580852755099e-07,3.11126520848e-06
918,0000918.bin,9.942522720410394e-07,6.566537547990588e-07,1.1980020275136081e-05
919,0000919.bin,9.342703538179216e-07,7.914227022578627e-07,3.5244892615986273e-07
920,0000920.bin,3.11126520848e-06,4.910358591121176e-06,1.3567680284589805e-05
921,0000921.bin,1.126016203600804e-06,1.635643997802941e-06,4.335759263634118e-06
922,0000922.bin,2.3759261003461174e-06,8.963065126449606e-07,3.7498086331307844e-06
923,0000923.bin,9.738421864740198e-07,4.1606411087978434e-07,2.581457387424882e-06
924,0000924.bin,1.1026191248789804e-05,2.635560369296196e-06,2.86355151547451e-06
925,0000925.bin,6.988121639350392e-07,1.4145969853898238e-06,4.910358591121176e-06
926,0000926.bin,6.170387064578431e-07,9.738421864740198e-07,3.523587661767843e-06
927,0000927.bin,4.246754470726274e-06,9.738421864740198e-07,7.282246255065293e-06
928,0000928.bin,4.5205605196011757e-07,7.590692122991571e-06,4.159576774939019e-06
929,0000929.bin,3.5244892615986273e-07,5.336498010569216e-07,2.528465035642765e-06
930,0000930.bin,1.6024773043775295e-07,1.1983085669036276e-06,1.036364690961039e-06
931,0000931.bin,1.1737095983385883e-06,4.712032788488236e-07,6.564857761619021e-06
932,0000932.bin,3.2430455498617646e-06,1.0802608179808823e-06,4.1606411087978434e-07
933,0000933.bin,1.3571151921806469e-06,2.279380940001432e-06,5.796652591870195e-06
934,0000934.bin,6.431739170355098e-07,2.1867588679967845e-06,1.275242236228745e-06
935,0000935.bin,1.5369677691715684e-06,3.672832278942157e-06,4.7108274030745095e-06
936,0000936.bin,1.5369677691715684e-06,1.0150901184878236e-06,7.434869823080981e-06
937,0000937.bin,8.249440985079412e-07,6.170387064578431e-07,5.013271404317647e-06
938,0000938.bin,1.3571151921806469e-06,5.336498010569216e-07,2.635560369296196e-06
939,0000939.bin,2.4765605148485884e-06,3.2438753658235296e-07,2.1418689171655687e-06
940,0000940.bin,7.436772224253922e-07,7.914227022578627e-07,4.334650132782157e-05
941,0000941.bin,9.738421864740198e-07,1.7406554263613921e-06,1.7406554263613921e-06
942,0000942.bin,3.4512551887258826e-06,7.912202483675687e-06,2.9848397281503923e-06
943,0000943.bin,6.431739170355098e-07,2.4257214939716864e-06,5.677658470657844e-06
944,0000944.bin,1.9308691704038435e-06,8.247330695048823e-06,1.301969157203e-06
945,0000945.bin,3.2438753658235296e-07,5.562530020862941e-07,1.930375234639392e-05
946,0000946.bin,3.381272525667451e-07,1.3571151921806469e-06,5.677658470657844e-06
947,0000947.bin,9.153257311237256e-08,1.3292562292477254e-06,4.246754470726274e-06
948,0000948.bin,4.712032788488236e-07,4.075231154588431e-07,1.249063967504294e-06
949,0000949.bin,5.679111244445295e-07,1.0360995784439021e-05,9.53851080683902e-07
950,0000950.bin,5.679111244445295e-07,2.747894757997745e-07,5.335132880668627e-06
951,0000951.bin,1.5369677691715684e-06,1.444244546271137e-06,2.279380940001432e-06
952,0000952.bin,1.3855580318720196e-06,2.86355151547451e-06,2.425100970003196e-05
953,0000953.bin,7.592634395284313e-07,1.444244546271137e-06,1.1496155992553725e-06
954,0000954.bin,2.8054859857394116e-07,9.342703538179216e-07,7.749780194851373e-06
955,0000955.bin,2.690797258185451e-06,2.635560369296196e-06,7.749780194851373e-06
956,0000956.bin,2.690797258185451e-06,8.598853226212549e-07,2.3265576011801372e-05
957,0000957.bin,6.431739170355098e-07,1.5058019782800394e-07,5.225612870853725e-06
958,0000958.bin,5.335132880668627e-06,7.912202483675687e-06,5.796652591870195e-06
959,0000959.bin,7.134580852755099e-07,6.04372089393902e-07,3.597436101138431e-06
960,0000960.bin,2.6362347446729413e-07,1.275242236228745e-06,7.134580852755099e-07
961,0000961.bin,8.598853226212549e-07,1.5054167789809606e-06,5.918140628680392e-06
962,0000962.bin,2.9235667132941175e-06,5.677658470657844e-06,6.564857761619021e-06
963,0000963.bin,1.1029012581197255e-06,6.170387064578431e-07,7.592634395284313e-07
964,0000964.bin,1.0802608179808823e-06,3.672832278942157e-06,5.5611070696974504e-06
965,0000965.bin,4.911615031684707e-07,3.3110143009360785e-06,1.0148304482198235e-05
966,0000966.bin,2.6362347446729413e-07,8.249440985079412e-07,2.690797258185451e-06
967,0000967.bin,6.566537547990588e-07,2.0553603935430396e-07,2.690797258185451e-06
968,0000968.bin,1.3855580318720196e-06,4.614123183137255e-06,4.074188669447256e-06
