,shadow_instability_time
1076,999999999.9999989
1077,999999999.9999998
1078,999999999.9999998
1079,999000000.0274962
1080,1000000000.0000013
1081,999000000.0244529
1082,468.48510243137423
1083,999000000.0024245
1084,999000000.0076586
1085,1000000000.0
1086,999000000.0289639
1087,1000000000.0
1088,999999999.9999989
1089,999000000.0249083
1090,17.528354172596945
1091,999000000.0059875
1092,2812644.1173484474
1093,999000000.0177274
1094,1000000000.0000001
1095,999000000.0084547
1096,999000000.0191339
1097,999999999.9999981
1098,999999999.9999996
1099,20659966.090526037
1100,1000000000.0000007
1101,999999999.9999998
1102,999000000.0215847
1103,999000000.0247259
1104,999999999.9999996
1105,95706378.61339767
1106,999999999.9999989
1107,999000000.027444
1108,1000000000.0000007
1109,999000000.0170854
1110,1000000000.0000014
1111,9227.777805402238
1112,999000000.0331602
1113,715.7180347031615
1114,30072145.35928721
1115,305505.8071823763
1116,999999999.9999996
1117,1313.8991016058728
1118,1000000000.0
1119,1000000000.0000006
1120,999000000.0125806
1121,1000000000.0
1122,999000000.0066153
1123,999000000.0066161
1124,999999999.9999996
1125,2854.9739871358493
1126,32899.231216978704
1127,999000000.0181634
1128,1000000000.0000012
1129,218806.09874583405
1130,1000000000.0000008
1131,999999999.9999998
1132,533.5755717795632
1133,112532.10307736688
1134,999000000.0210669
1135,1000000000.0000002
1136,999999999.9999994
1137,999999999.9999996
1138,999999999.9999998
1139,412420.21116486494
1140,999000000.0247259
1141,2986400.8943486367
1142,4147.8113509309715
1143,999000000.0235355
1144,999000000.0006632
1145,999999999.9999999
1146,1000000000.0000002
1147,999999999.9999999
1148,630.9514681813887
1149,2074096.0640065465
1150,147914.05589668022
1151,5533.3134329064815
1152,999000000.0247267
1153,1000000000.0000001
1154,499650507.1748715
1155,1000000000.0000006
1156,1000000000.0000004
1157,198711635.2248557
1158,1000000000.0000014
1159,999000000.0177265
1160,999000000.0249068
1161,999999999.9999983
1162,999000000.0177279
1163,1000000000.0
1164,4181526.0131763313
1165,999000000.0191226
1166,999000000.0139279
1167,999999999.999999
1168,999000000.0025479
1169,999999999.9999999
1170,1000000000.0000004
1171,999999999.9999996
1172,999000000.0230571
1173,999000000.0311592
1174,1000000000.0000008
1175,999000000.01258
1176,999999999.9999998
1177,999000000.0313071
1178,999000000.0207589
1179,999000000.0076578
1180,999000000.0248263
1181,999000000.0218363
1182,999000000.0244539
1183,999000000.0157092
1184,999999999.9999983
1185,999999999.9999996
1186,999000000.0125797
1187,999999999.9999999
1188,1000000000.0000006
1189,116.53237833324556
1190,999999999.999999
1191,999999999.9999993
1192,999000000.004087
1193,999999999.9999985
1194,1000000000.0000005
1195,95540185.27886075
1196,1000000000.0000006
1197,1000000000.0000007
1198,999999999.9999992
1199,1000000000.000001
1200,999000000.0213393
1201,999000000.019122
1202,1000000000.0
1203,999000000.0098925
1204,1000000000.0
1205,1000000000.000001
1206,999000000.0119758
1207,306.71155700433684
1208,1000000000.0
1209,1000000000.0
1210,999000000.0274965
1211,1000000000.000001
1212,9712.752031471184
1213,1000000000.0
1214,999000000.0249068
1215,999000000.004087
1216,999000000.0289631
1217,1000000000.0000005
1218,999000000.0119776
1219,999000000.011977
1220,999000000.0213393
1221,1000000000.0000006
1222,1000000000.0
1223,1000000000.0000011
1224,999000000.0150646
1225,1000000000.0000004
1226,18715.224667652703
1227,999000000.022012
1228,999999999.9999986
1229,999000000.0104243
1230,1000000000.0000012
1231,999000000.0140704
1232,999999999.9999989
1233,999999999.9999993
1234,999000000.0148917
1235,357294.0224051519
1236,47341.90223408794
1237,20905.229708633953
1238,999000000.0091275
1239,999999999.999999
1240,101380.19002787703
1241,1000000000.0000004
1242,133255166.14356357
1243,999000000.011976
1244,8365.355067407276
1245,1176.7206776474793
1246,999000000.0024253
1247,1000000000.0000001
1248,999999999.9999993
1249,1000000000.0000005
1250,130224.62102842443
1251,1000000000.0000015
1252,999999999.9999993
1253,999000000.0213382
1254,1000000000.0000012
1255,999000000.0177283
1256,999000000.0289642
1257,6761250.190344422
1258,1000000000.0000014
1259,999999999.9999998
1260,999999999.9999995
1261,7156.175757614526
1262,999000000.0148896
1263,10227.933223789654
1264,1000000000.0
1265,999000000.0140699
1266,1517937.3563713077
1267,417.8399368180416
1268,2368.3716332504246
1269,999000000.0278163
1270,999000000.030697
1271,999000000.0320531
1272,999000000.0177279
1273,999000000.0124534
1274,1000000000.0
1275,13482.040998823628
1276,154409.6275071401
1277,6632.507516351889
1278,999000000.0274965
1279,999999999.9999999
1280,1000000000.0000008
1281,999000000.0306975
1282,999000000.0247263
1283,999000000.0076581
1284,1000000000.0000006
1285,1000000000.0
1286,1000000000.000001
1287,49761762.93828651
1288,999000000.0104237
1289,1000000000.0000002
1290,1000000000.0
1291,5052256.910268438
1292,526232.8544682104
1293,1000000000.0
1294,999000000.0244534
1295,70139.22424893452
1296,999999999.9999987
1297,999000000.0313071
1298,1255560.3057704305
1299,999000000.0247259
1300,999000000.0217658
1301,999000000.0244534
1302,999000000.0311599
1303,12194174.559658203
1304,1000000000.0000006
1305,999999999.9999987
1306,999999999.9999999
1307,1000000000.000001
1308,11086526.287614863
1309,999999999.9999982
1310,999000000.0140698
1311,341891.17157000245
1312,1000000000.0
1313,1140412.3907178105
1314,999000000.0344805
1315,999000000.0024256
1316,999000000.0288181
1317,999999999.9999996
1318,999999999.9999994
1319,999000000.0023113
1320,999000000.0140709
1321,999999999.9999998
1322,1000000000.0
1323,999999999.9999992
1324,199719421.15036252
1325,999000000.023868
1326,999999999.9999992
1327,1641698.686316055
1328,999000000.0304921
1329,1000000000.0
1330,1000000000.0000002
1331,999000000.0119766
1332,5143434.025165717
1333,1902.831017192922
1334,15.068842025849005
1335,13282.924438241338
1336,1000000000.0000005
1337,999999999.9999989
1338,999999999.9999992
1339,999000000.002549
1340,5031757.915943702
1341,29574.282565965994
1342,1000000000.0000008
1343,999999999.9999996
1344,3464643.1935844147
1345,347482.6126798576
1346,999000000.0181637
1347,1000000000.0000002
1348,5.992895794188341
1349,11337.173201779999
1350,999000000.022736
