,shadow_instability_time
467,15676.202961885709
468,91046.25530059861
469,14122891.494299863
470,295355.2966543933
471,453703.91948698665
472,9060.219210254823
473,8284899.114510546
474,4279267.885692547
475,1000000000.0
476,186263.15038944612
477,202689.71240560323
478,5604.119669885765
479,535015140.25339633
480,274144741.0442116
481,5746160.807044291
482,1000000000.0
483,278941.3439681183
484,128093.36715919539
485,7104.491361417856
486,4850771.319193487
487,84699.91721735409
488,673107491.7429218
489,10182.553492531046
490,61954.97241799216
491,60575.2553854242
492,1000000000.0
493,198895.9668800134
494,999000000.0049607
495,128530523.4219979
496,999000000.004961
497,999000000.0049613
498,5950.425908347302
499,999000000.0049607
500,1000000000.0
501,2562.1881186180576
502,1046770.0308703545
503,640964.280423334
504,1000000000.0
505,470898575.8558967
506,111597.59239275394
507,5934172.9829782555
508,30428.148971821098
509,1000000000.0
510,1000000000.0
511,999000000.0049607
512,12575.381683161324
513,5664756.012285516
514,1511204.5955651496
515,122299.24151453008
516,159218.90907468062
517,999000000.0049614
518,60267.98957210028
519,556876.7820063707
520,72739.4828504187
521,13717.877036837439
522,28820172.703488816
523,1000000000.0
524,233009.01931102033
525,999000000.0049607
526,3543146.809470615
527,1000000000.0
528,735243.5468109878
529,999000000.0049611
530,111192684.88750452
531,15354.076152697593
532,999000000.0049607
533,405195.86207344045
534,1098361.5545754225
535,1000000000.0
536,31039.04329164399
537,2045130.3899187467
538,1000995.0805034951
539,1000000000.0
540,878094.4713546247
541,2844719.246595465
542,41693.06101583922
543,1000000000.0
544,37845413.59495306
545,77836.35412185048
546,5729151.617720206
547,158475.13181674623
548,95506.49397707354
549,4727992.29918569
550,536353.573488306
551,17274.193036931327
552,999000000.0049607
553,4950951.856542292
554,3564038.702462831
555,429231.9121860377
556,30453.506195643615
557,1000000000.0
558,999000000.0049607
559,450930847.57112825
560,3549083.275070621
561,16210170.133627944
562,102467.39832798194
563,4338.510144809001
564,999000000.0049608
565,5060215.060512221
566,53756568.07956126
567,1000000000.0
568,999000000.0049608
569,565393.3450822935
570,14697371.422483202
571,35932146.789532825
572,4802804.908547394
573,6682932.626141911
574,3644031.4601162183
575,91846.04708166087
576,19111.587174596498
577,1000000000.0
578,184599491.7872966
579,64283.402960086765
580,163653.0630659881
581,12679.443295678922
582,999000000.0049608
583,634271.9478931898
584,6003916.988120676
585,31875.10421644834
586,2860354.607855111
587,1000000000.0
588,105530.35697669673
589,999000000.0049605
590,999000000.0049611
591,7584.962255432201
592,10493.352689437814
593,89644.47194073792
594,1000000000.0
595,37859.47832166749
596,1000000000.0
597,5958.670470191237
598,198977020.28351194
599,999000000.0049608
600,13263.144417823261
601,199332.44368360777
602,1000000000.0
603,652815.9766007183
604,999000000.0049605
605,28999200.677958284
606,99987.65582730796
607,16175712.021919169
608,133821.64023214395
609,24652.97196420726
610,575004.4949831081
611,1000000000.0
612,57013.74323215972
613,412269.93862413755
614,55764.17249729833
615,23827.892241522757
616,78883.96773250899
617,1000000000.0
618,999000000.0049605
619,46873.79818739001
620,66047.94704115698
621,109449887.03687662
622,15205.154424264445
623,194024.6779058044
624,1000000000.0
625,52718.70756174356
626,999000000.0049607
627,14603449.44290372
628,999000000.0049609
629,184252.30868349056
630,830948.6720599405
631,999000000.0049607
632,1018.1687467221938
633,999000000.0049607
634,20946.002184872672
635,41702.725859347345
636,731581122.0732937
637,3778040.16229282
638,2217447.7606091425
639,1000000000.0
640,671950.7385548098
641,569863778.8292892
642,25173.106821714515
643,26335.79788780664
644,63784.641609440056
645,118978.34585950083
646,295922170.36587095
647,615765.6778931473
648,999000000.0049605
649,1000000000.0
650,90744890.08991596
651,15810.090489309348
652,74661.08929875062
653,3090.602178985399
654,1000000000.0
655,999000000.004961
656,199124.25117649668
657,1061022.661312242
658,1000000000.0
659,16473850.586666618
660,999000000.0049603
661,1410020.9236670623
662,39860.75910716337
663,2350368.2152594817
664,312983.0705468553
665,314661.04672854586
666,11063.89022544477
667,206517729.9919786
668,177806.2391147263
669,1000000000.0
670,1000000000.0
671,1000000000.0
672,44337.00193310337
673,999000000.0049609
674,1875630.9966202609
675,152109771.49188167
676,34827.315536317496
677,26448.623677410462
678,4589660.536742074
679,128791.31435275251
680,31937.180917390917
681,115032.76876008936
682,13081.486929127434
683,1955043.8983022226
684,7588144.193106219
685,1000000000.0
686,1000000000.0
687,1000000000.0
688,1000000000.0
689,3819517.7216933924
690,820213.6290346655
691,65147.6270312034
692,1000000000.0
693,999000000.0049605
694,352083.18222807226
695,1000000000.0
696,1000000000.0
697,46384118.79780297
698,48930640.35600434
699,22113443.107934747
700,21601.479492481827
701,2446687.5610112604
702,33772.28874820109
