,runstring,m1,m2,m3
685,0000685.bin,2.3996177205e-05,1.6009605612e-05,6.026120099999999e-08
686,0000686.bin,1.9312058765999998e-05,1.2754557815999998e-05,2.1034813799999997e-07
687,0000687.bin,2.3579700144e-05,1.4948651718e-05,2.74266993e-07
688,0000688.bin,2.3475982530000002e-05,1.3851052215e-05,2.748339594e-06
689,0000689.bin,2.6235048840000002e-05,1.294205913e-05,7.39215477e-07
690,0000690.bin,2.5010326341000002e-05,1.2325684371e-05,6.315429119999999e-07
691,0000691.bin,2.1360155816999998e-05,1.0401893501999999e-05,1.1066055e-08
692,0000692.bin,2.9129985885e-05,1.3629004389e-05,1.86050865e-06
693,0000693.bin,2.2331298989999998e-05,1.1362204854e-05,2.48351103e-07
694,0000694.bin,2.3132922813e-05,1.0074380316e-05,4.16299884e-07
695,0000695.bin,2.1031777767e-05,1.128206079e-05,4.149890745e-06
696,0000696.bin,1.8454648212e-05,1.0867292436000001e-05,1.98441243e-07
697,0000697.bin,2.1177837680999995e-05,1.3065161109e-05,3.073549479e-06
698,0000698.bin,2.7928527626999994e-05,1.3376848484999998e-05,7.24945221e-07
699,0000699.bin,2.2902793914e-05,1.5255179939999999e-05,9.269570309999999e-07
700,0000700.bin,2.8613187602999994e-05,1.4768967213e-05,4.548689145e-06
701,0000701.bin,2.4571518972000003e-05,1.2605975382e-05,1.102443342e-06
702,0000702.bin,2.3670567920999997e-05,1.2570074516999999e-05,1.9793073299999999e-07
703,0000703.bin,2.1119216118e-05,1.1495859375e-05,8.038640610000001e-07
704,0000704.bin,2.1854164331999998e-05,1.2184975803e-05,6.12957345e-06
705,0000705.bin,2.9109187107e-05,1.4068859805e-05,1.6173629472e-05
706,0000706.bin,2.4150765639e-05,1.1527123607999999e-05,1.55128974e-07
707,0000707.bin,2.0833174362e-05,1.1348586248999999e-05,3.0435074669999994e-06
708,0000708.bin,2.5945517597999996e-05,1.5192189011999999e-05,2.9921892e-08
709,0000709.bin,2.6770369625999997e-05,1.2056723678999998e-05,7.768070309999999e-07
710,0000710.bin,2.0552222690999998e-05,1.2554017475999999e-05,6.86422737e-07
711,0000711.bin,2.2917577683000002e-05,1.2321915605999999e-05,8.279991719999999e-07
712,0000712.bin,2.5930418514e-05,1.758688932e-05,4.9118329259999995e-06
713,0000713.bin,2.6442520103999997e-05,1.5659377733999997e-05,1.2521609100000001e-07
714,0000714.bin,2.6405556177e-05,1.2992326347e-05,1.0311467166e-05
715,0000715.bin,2.2912661772000002e-05,1.6118650548e-05,2.5838592780000002e-06
716,0000716.bin,2.3634664052999997e-05,1.2725545833e-05,4.035599567999999e-06
717,0000717.bin,2.4407726343e-05,1.4211135938999998e-05,5.51452902e-07
718,0000718.bin,2.8122022928999997e-05,1.1197520334e-05,2.4541296780000002e-06
719,0000719.bin,2.3081934876e-05,1.3699034349e-05,3.6091345289999997e-06
720,0000720.bin,2.4679125471000003e-05,1.1976216251999999e-05,1.850893044e-06
721,0000721.bin,2.3159160023999998e-05,1.0470620159999998e-05,3.945302361e-06
722,0000722.bin,2.1014435442e-05,1.2389867490000001e-05,1.73576403e-07
723,0000723.bin,2.8896271403999998e-05,1.6117572471e-05,1.393004613e-06
724,0000724.bin,2.6655033405000003e-05,9.506374877999999e-06,3.384762381e-06
725,0000725.bin,2.7692999334e-05,1.1559096549e-05,2.100355257e-06
726,0000726.bin,2.3604351771e-05,1.0785748974e-05,2.675276604e-06
727,0000727.bin,2.0266328082000005e-05,1.0538304777e-05,1.7477832372e-05
728,0000728.bin,2.2399635258e-05,1.4599219635e-05,1.8099981899999998e-06
729,0000729.bin,2.4605167586999998e-05,1.2686407733999999e-05,3.5331796499999997e-07
730,0000730.bin,2.2209923735999998e-05,1.1340294966e-05,7.732244519999999e-07
731,0000731.bin,2.5452986559e-05,1.4096331249e-05,2.5040515499999997e-06
732,0000732.bin,2.6206664483999995e-05,1.6807202412e-05,1.038848811e-06
733,0000733.bin,2.1592708136999996e-05,1.5190978803000001e-05,1.017329313e-06
734,0000734.bin,2.9398952583e-05,1.2386284911e-05,3.4069035e-08
735,0000735.bin,1.9846277451e-05,1.0570743182999999e-05,1.819715898e-06
736,0000736.bin,1.9406214828000004e-05,1.0292860578000001e-05,3.81555174e-07
737,0000737.bin,2.219556339e-05,1.5497570087999998e-05,1.563010449e-06
738,0000738.bin,2.2543989468e-05,1.3428671255999997e-05,2.0247943716e-05
739,0000739.bin,2.6771784039e-05,1.137824688e-05,1.260788529e-06
740,0000740.bin,2.5604127549e-05,1.4898336453e-05,6.314017710000001e-07
741,0000741.bin,2.4208158975e-05,1.0863959105999998e-05,3.5851015199999997e-07
742,0000742.bin,2.4403471092e-05,1.5275071812e-05,7.663938282e-06
743,0000743.bin,2.1693374703e-05,1.4560318773000002e-05,4.52474022e-07
744,0000744.bin,2.5666935294e-05,1.0506506009999998e-05,6.870536672999999e-06
745,0000745.bin,2.1667981335e-05,1.3886058185999998e-05,1.049230182e-05
746,0000746.bin,2.0052085053e-05,1.3774472711999998e-05,5.550384839999999e-07
747,0000747.bin,2.0935453539e-05,9.154312166999999e-06,7.251344099999999e-07
748,0000748.bin,2.2804238457e-05,1.2369495137999999e-05,6.305909609999999e-07
749,0000749.bin,2.7167693553e-05,1.3422124716e-05,3.649771125e-06
750,0000750.bin,2.5279980725999997e-05,1.2376966601999997e-05,1.03642539e-07
751,0000751.bin,2.5121692596e-05,1.4732711994e-05,7.38722985e-07
752,0000752.bin,2.3615066475e-05,1.4775513753000001e-05,5.805639840000001e-07
753,0000753.bin,2.2671334685999994e-05,1.3831010192999999e-05,1.7883765899999998e-07
754,0000754.bin,2.4221999802e-05,1.3925268357e-05,3.6858281459999998e-06
755,0000755.bin,1.8898362483000004e-05,1.1705111417999998e-05,1.597872276e-06
756,0000756.bin,2.2743908187e-05,1.26927801e-05,1.01927826e-06
757,0000757.bin,2.3078697642e-05,1.1584078506e-05,1.3910466569999998e-06
758,0000758.bin,2.6485189731e-05,1.4457898454999998e-05,4.082977899e-06
759,0000759.bin,2.4828191388000002e-05,1.2393975594e-05,2.78089812e-07
760,0000760.bin,3.1222629438e-05,1.0719097388999998e-05,3.224705484e-06
761,0000761.bin,2.2929460553999997e-05,1.2193303121999997e-05,1.510169661e-06
762,0000762.bin,2.2446707283e-05,1.3762661912999998e-05,1.348313967e-06
763,0000763.bin,2.2682274615e-05,1.6145323194e-05,6.6076210200000005e-06
764,0000764.bin,2.4950182257000002e-05,1.0429226808e-05,5.917672760999999e-06
765,0000765.bin,2.2692235566e-05,1.3053734694e-05,1.7039745723e-05
766,0000766.bin,2.8919652761999996e-05,1.7955936999e-05,3.1388857500000003e-07
767,0000767.bin,2.4942572654999998e-05,1.2127954838999999e-05,3.6051915899999997e-07
768,0000768.bin,2.3437279866e-05,1.268521254e-05,1.91714523e-06
769,0000769.bin,2.6878102250999997e-05,1.167245079e-05,1.398776379e-06
770,0000770.bin,2.4571606058999995e-05,1.6159590446999997e-05,8.032124100000001e-08
771,0000771.bin,2.1516744249e-05,1.4144499369e-05,9.10311402e-07
772,0000772.bin,2.0785498734000003e-05,1.1361198849e-05,1.323341019e-06
773,0000773.bin,2.4822269472e-05,1.3786754982e-05,2.28020793e-06
774,0000774.bin,2.9614321737e-05,1.1529709190999999e-05,4.47579132e-07
775,0000775.bin,2.4825182382000002e-05,1.0742259527999999e-05,1.3976622659999999e-06
776,0000776.bin,2.2880956098e-05,1.4891726849999998e-05,2.192958768e-06
777,0000777.bin,2.1019816818e-05,1.2266957703e-05,2.96909613e-07
778,0000778.bin,2.1891854985e-05,1.1468865408000001e-05,3.3811617839999998e-06
779,0000779.bin,2.5411512125999998e-05,1.4353733394000001e-05,8.561132579999998e-06
780,0000780.bin,2.2531499991e-05,1.2934404483000001e-05,8.639420789999999e-07
781,0000781.bin,2.1569657108999998e-05,8.695348662e-06,1.3802118330000002e-06
782,0000782.bin,2.2922983082999997e-05,1.4503619129999996e-05,3.2307048774e-05
783,0000783.bin,2.5149944819999994e-05,1.1713495794000001e-05,6.138438306e-06
784,0000784.bin,2.5481764308000003e-05,1.3848709875e-05,4.338163829999999e-07
785,0000785.bin,2.1781831071e-05,1.3489815338999999e-05,7.25173449e-07
786,0000786.bin,2.2890100233e-05,1.2510269771999999e-05,7.21398678e-06
787,0000787.bin,2.459703246e-05,1.3357788444000002e-05,4.460130675e-06
788,0000788.bin,2.195286093e-05,1.2431618199e-05,2.28576348e-07
789,0000789.bin,2.4857293460999997e-05,1.2038162136e-05,1.218845628e-06
790,0000790.bin,2.2154812680000005e-05,1.4754453714e-05,2.1787125359999997e-06
791,0000791.bin,2.6763279543e-05,1.6032968952e-05,2.17939722e-07
792,0000792.bin,2.1505074591e-05,1.352596245e-05,4.317845532e-06
793,0000793.bin,2.1696485810999993e-05,1.1877822957000001e-05,5.0339288999999994e-08
794,0000794.bin,2.2254713481e-05,9.941125194e-06,1.7560922379e-05
795,0000795.bin,1.9666734087e-05,1.2228843627e-05,1.618448832e-06
796,0000796.bin,2.2089791724e-05,1.1804270478e-05,1.53210057e-07
797,0000797.bin,2.3717976282e-05,1.1179679511e-05,1.52384232e-07
798,0000798.bin,2.6388165803999998e-05,1.3405292901000001e-05,1.335241908e-06
799,0000799.bin,1.8738738018e-05,1.2287501226e-05,1.4393138759999999e-06
800,0000800.bin,2.4407239857000003e-05,1.4204262072e-05,1.605337734e-06
801,0000801.bin,2.7281399144999996e-05,1.3857817974e-05,2.4438413999999997e-08
802,0000802.bin,2.4717044351999996e-05,1.2248783547e-05,7.204497299999999e-08
803,0000803.bin,1.7673796139999997e-05,1.2275759495999998e-05,6.996659669999998e-07
804,0000804.bin,2.4890383518e-05,1.1187712536e-05,2.723069349e-06
805,0000805.bin,1.8370744391999998e-05,9.048318279e-06,5.550706161e-06
806,0000806.bin,2.2216383189e-05,1.0317470163e-05,2.61279018e-07
807,0000807.bin,2.291550261e-05,1.1380457087999999e-05,5.896240349999999e-07
808,0000808.bin,2.5952253326999997e-05,1.4723447738999999e-05,2.555661108e-06
809,0000809.bin,2.3171108960999998e-05,1.5721173468e-05,1.6392085709999998e-06
810,0000810.bin,2.6054190161999996e-05,1.6935034116e-05,2.606306703e-06
811,0000811.bin,2.2956406472999995e-05,1.2618155549999998e-05,8.655189543e-06
812,0000812.bin,2.420240823e-05,1.2904407515999997e-05,4.1011971e-08
813,0000813.bin,2.3057958924e-05,1.0564082528999999e-05,7.9444365e-07
814,0000814.bin,2.8214109923999995e-05,2.1479242785e-05,1.3125332219999997e-06
815,0000815.bin,2.389652265e-05,9.779491721999999e-06,7.055272224000002e-06
816,0000816.bin,2.2217266071e-05,1.7414147751e-05,6.791554770000001e-07
817,0000817.bin,2.2370205858e-05,1.1019331323e-05,2.7660632999999996e-07
818,0000818.bin,2.2539923406e-05,1.2333762441e-05,1.0999361373000001e-05
819,0000819.bin,2.80564284e-05,1.0946484549e-05,1.1654832188999996e-05
820,0000820.bin,2.6132166059999996e-05,1.4544598067999999e-05,7.63161399e-07
821,0000821.bin,2.4471768321e-05,1.4432859441e-05,7.17515799e-07
822,0000822.bin,2.5449974549999998e-05,1.2737813088e-05,7.252605359999999e-07
823,0000823.bin,2.2775758005e-05,1.0718601894e-05,4.5448663259999995e-06
824,0000824.bin,2.0811663873e-05,1.1443748316e-05,2.497051557e-06
825,0000825.bin,2.4222705507e-05,1.1622042432e-05,7.26059334e-07
826,0000826.bin,1.9776935177999996e-05,9.272291027999999e-06,1.9150131e-08
827,0000827.bin,2.7404329953e-05,1.5435969549e-05,6.10098489e-07
828,0000828.bin,2.5195962792e-05,1.2821344536000002e-05,9.143894759999999e-07
829,0000829.bin,2.3979189234e-05,1.3438584158999999e-05,3.566176614e-06
830,0000830.bin,2.3021559561e-05,1.2833029209e-05,6.11858247e-07
831,0000831.bin,2.5287464201999997e-05,1.3700526840000002e-05,4.540611075e-06
832,0000832.bin,2.5183794635999996e-05,9.363810456e-06,7.865878019999999e-07
833,0000833.bin,2.4338351036999995e-05,1.1420973563999999e-05,1.9065326279999999e-06
834,0000834.bin,2.322874554e-05,9.782155382999999e-06,5.23738215e-07
835,0000835.bin,2.5280272016999998e-05,1.4499793308e-05,8.377919549999999e-07
836,0000836.bin,2.0723790086999996e-05,1.4828798984999999e-05,3.2918886e-07
837,0000837.bin,2.7669524883e-05,1.3969892936999999e-05,1.026626601e-06
838,0000838.bin,2.4642473856e-05,1.2981686717999998e-05,3.162270111e-06
839,0000839.bin,2.3867585742000002e-05,1.2626275661999999e-05,9.187738559999999e-07
840,0000840.bin,2.1710545857e-05,1.1125340226000001e-05,6.86656971e-07
841,0000841.bin,2.2576725171000003e-05,1.6320347043e-05,4.4035992000000003e-07
842,0000842.bin,2.0619555956999998e-05,1.3346157825000003e-05,4.252995747e-06
843,0000843.bin,2.5166743601999995e-05,1.4088550476e-05,5.41377837e-07
844,0000844.bin,2.1388212846000003e-05,9.720278568e-06,4.1009268299999993e-07
845,0000845.bin,2.6924561663999996e-05,1.2869632775999997e-05,4.0762722e-07
846,0000846.bin,2.1178131975e-05,1.3487010536999999e-05,5.01257757e-07
847,0000847.bin,2.5915265376e-05,1.3745691959999998e-05,7.29239511e-07
848,0000848.bin,2.6643808190999996e-05,1.1864474621999998e-05,3.79414035e-07
849,0000849.bin,2.180181003e-05,1.1364361008e-05,3.1012071090000003e-06
850,0000850.bin,2.6846895075e-05,1.1455261817999999e-05,3.33387054e-06
851,0000851.bin,2.5711316631000002e-05,1.5724858148999998e-05,4.20215796e-07
852,0000852.bin,2.602276677e-05,1.2237122898000003e-05,9.906915018e-06
853,0000853.bin,2.3841856038000005e-05,1.3408422026999997e-05,2.376490116e-06
854,0000854.bin,2.1870395547000002e-05,1.5002414426999997e-05,2.899117221e-06
855,0000855.bin,2.5745688969e-05,1.2572696136e-05,1.417376961e-06
856,0000856.bin,2.2730223516e-05,1.4763898149000001e-05,1.9138239119999997e-06
857,0000857.bin,2.6723543846999998e-05,1.7617802202e-05,1.2276113849999998e-06
858,0000858.bin,2.400171774e-05,1.452986535e-05,8.257228979999999e-07
859,0000859.bin,2.3610856269e-05,1.0684037364e-05,5.60302743e-07
860,0000860.bin,2.2289232966e-05,1.1783069298e-05,6.9731822159999994e-06
861,0000861.bin,2.6833087281000002e-05,1.6205581391999998e-05,4.229214989999999e-07
862,0000862.bin,2.7244894676999998e-05,1.4023556547e-05,8.033625599999999e-08
863,0000863.bin,2.4693080411999998e-05,1.3328989674e-05,9.5360265e-08
864,0000864.bin,2.2248064839e-05,1.3381581212999998e-05,1.522986465e-06
865,0000865.bin,2.6664126489000003e-05,1.5219681476999998e-05,2.1093072e-07
866,0000866.bin,2.5306467185999998e-05,9.375227862e-06,2.746754009999999e-07
867,0000867.bin,2.5520067572999997e-05,1.2011804805e-05,4.4032988999999994e-07
868,0000868.bin,2.4613383794999995e-05,1.3267623369000001e-05,1.6553557019999999e-06
869,0000869.bin,2.1763780038e-05,1.1170826666999998e-05,2.1330309e-08
870,0000870.bin,1.9737848130000002e-05,1.0282908636e-05,5.45416872e-07
871,0000871.bin,2.0741042322e-05,1.3700499813e-05,1.299626328e-06
872,0000872.bin,2.3803261482e-05,1.2209858660999997e-05,2.47774527e-07
873,0000873.bin,2.2141025907e-05,1.1798708922e-05,7.60704945e-07
874,0000874.bin,2.2257845609999995e-05,1.3988454479999997e-05,4.4185241099999996e-07
875,0000875.bin,2.184973791e-05,1.1684432759999997e-05,3.6338822519999996e-06
876,0000876.bin,2.6245045826999998e-05,1.4327742429e-05,2.286298014e-06
877,0000877.bin,2.4136879767e-05,1.5657837194999997e-05,5.14873359e-07
878,0000878.bin,2.1269218971000002e-05,1.4043235205999997e-05,7.42419678e-06
879,0000879.bin,2.1491708238000003e-05,1.1002103112e-05,1.824268446e-05
880,0000880.bin,2.7046930910999997e-05,1.4031616599000001e-05,7.109368265999999e-06
881,0000881.bin,2.2084101039e-05,1.3249184949e-05,6.0213183029999994e-06
882,0000882.bin,2.4964920981000004e-05,1.0652598957e-05,7.92590799e-07
883,0000883.bin,2.2191443274e-05,1.4043244215e-05,3.3021078090000004e-06
884,0000884.bin,2.9051613590999997e-05,1.4178093929999999e-05,8.09876067e-07
885,0000885.bin,2.4202783605e-05,1.3625580969000002e-05,4.69657188e-07
886,0000886.bin,2.0964970026e-05,9.157462314e-06,7.10611902e-07
887,0000887.bin,2.5251917691e-05,1.0660728078e-05,3.687002319e-06
888,0000888.bin,2.586384801e-05,1.2089096019000001e-05,3.22110789e-07
889,0000889.bin,2.7322876580999997e-05,1.5340128804e-05,8.568640080000001e-07
890,0000890.bin,2.2169007861e-05,1.1523715203e-05,2.3279316060000003e-06
891,0000891.bin,1.8919368467999997e-05,1.3886022150000001e-05,1.094464371e-06
892,0000892.bin,2.1080873814e-05,1.3297950665999999e-05,8.00035236e-06
893,0000893.bin,2.3873366516999998e-05,1.1113130028e-05,1.1789777999999999e-08
894,0000894.bin,2.2272755505e-05,1.2270110853000002e-05,1.2395603219999998e-06
895,0000895.bin,2.5582376819999994e-05,1.3637367744e-05,4.342019682e-06
896,0000896.bin,1.9823508705e-05,1.2774053292e-05,3.1390659299999996e-07
897,0000897.bin,2.3424655254e-05,1.2047843808000001e-05,1.4583934365000001e-05
898,0000898.bin,2.3457583149e-05,1.0639274646e-05,3.0405074699999997e-06
899,0000899.bin,2.4881263407000003e-05,1.3108608513e-05,4.70020551e-07
900,0000900.bin,2.4228513309e-05,1.4176544382e-05,3.0166876740000002e-06
901,0000901.bin,2.4301050774e-05,1.4543652123000002e-05,3.76471095e-07
902,0000902.bin,2.0595537963000002e-05,1.3462199750999996e-05,4.83209727e-07
903,0000903.bin,2.0016445449e-05,1.3226178966e-05,5.586360779999999e-07
904,0000904.bin,2.2498914438000002e-05,1.1361538188e-05,3.65969604e-07
905,0000905.bin,2.7716212524000003e-05,1.0065389333999999e-05,5.518553039999999e-07
906,0000906.bin,2.8495022555999997e-05,1.2948707771999998e-05,1.3533319800000002e-06
907,0000907.bin,2.2444265844e-05,1.2419948541e-05,5.378673299999999e-08
908,0000908.bin,2.2858511676e-05,1.5315708408e-05,8.290562280000001e-07
909,0000909.bin,2.7631981377e-05,9.684705029999999e-06,1.016434419e-06
910,0000910.bin,2.2320425127e-05,1.5476197736999997e-05,1.3000947959999998e-06
911,0000911.bin,2.8959977046e-05,1.4586516944999999e-05,8.839531700999999e-06
912,0000912.bin,2.4877266414000004e-05,1.0833109287e-05,4.0148908799999995e-07
913,0000913.bin,2.8540358847e-05,1.7791078305e-05,3.4320085799999994e-07
914,0000914.bin,2.4618969374999996e-05,1.3188049875e-05,8.488631151e-06
915,0000915.bin,2.1383369007e-05,1.1249132895e-05,9.93839847e-07
916,0000916.bin,2.7677942292e-05,1.2947455521e-05,4.088398313999999e-06
917,0000917.bin,2.2869409563e-05,1.3691710032e-05,7.38086349e-07
918,0000918.bin,2.6113670583000003e-05,1.1272853592e-05,9.159840689999999e-07
919,0000919.bin,2.3963750811e-05,1.2203297105999997e-05,5.6146670579999995e-06
920,0000920.bin,2.3508538052999994e-05,1.059482424e-05,8.15647833e-07
921,0000921.bin,2.6235277067999995e-05,1.5869656803e-05,1.451358909e-06
922,0000922.bin,2.1404522139000002e-05,1.2476573108999999e-05,9.95662668e-07
923,0000923.bin,2.2789911144e-05,1.2083147075999999e-05,6.07912305e-07
924,0000924.bin,2.6989489526999996e-05,1.2812188389e-05,8.56737882e-07
925,0000925.bin,2.1218182986e-05,1.2825101288999998e-05,4.1890648800000006e-07
926,0000926.bin,2.4900098223e-05,9.702518826e-06,1.4035331310000002e-06
927,0000927.bin,2.4780924167999997e-05,1.4600423837999998e-05,2.625631008e-06
928,0000928.bin,2.3783699940000002e-05,1.4230313096999998e-05,1.9166527379999997e-06
929,0000929.bin,2.1285071808e-05,1.5120744638999998e-05,7.231824599999999e-07
930,0000930.bin,2.7347131811999992e-05,1.2102252162e-05,1.9216422225e-05
931,0000931.bin,2.5277049797999998e-05,1.4892138261e-05,1.2063621569999998e-06
932,0000932.bin,2.3972831883e-05,1.3970184228e-05,3.47654307e-07
933,0000933.bin,2.1944635713000004e-05,1.0506524028e-05,1.73474301e-06
934,0000934.bin,2.1958791854999996e-05,1.2400966578e-05,4.0979538599999997e-07
935,0000935.bin,2.4977443491e-05,9.798533745e-06,1.927040115e-06
936,0000936.bin,2.4432465057000003e-05,1.1302910619e-05,2.269826559e-06
937,0000937.bin,2.4025624623e-05,1.2088228151999999e-05,1.8310732439999999e-06
938,0000938.bin,2.4110603516999997e-05,1.3051146108e-05,1.5903197310000002e-06
939,0000939.bin,2.3224910708999997e-05,1.5575260701e-05,4.400947551e-06
940,0000940.bin,2.1878506649999996e-05,1.0132266144e-05,3.445738296e-06
941,0000941.bin,2.4121213116e-05,1.3507995500999998e-05,1.0428461042999999e-05
942,0000942.bin,2.301802503e-05,9.967785828e-06,3.5014979999999997e-09
943,0000943.bin,1.9444983557999997e-05,1.1330120801999998e-05,1.897298403e-06
944,0000944.bin,2.6664907268999997e-05,1.5090807731999998e-05,8.301973679999999e-07
945,0000945.bin,2.3417210817e-05,9.636197571e-06,4.90825335e-07
946,0000946.bin,2.0558192655e-05,1.1909855957999999e-05,2.7160753620000003e-06
947,0000947.bin,2.5733628920999998e-05,1.2130516398e-05,6.05095491e-07
948,0000948.bin,1.9620995393999998e-05,1.2494212730999999e-05,7.04218515e-07
949,0000949.bin,2.5268323079999998e-05,1.2788161386000001e-05,4.175980809e-06
950,0000950.bin,2.0516216721000004e-05,9.858179330999999e-06,8.457063615e-06
951,0000951.bin,2.5035107097000003e-05,1.2894032150999999e-05,2.9775585840000006e-06
952,0000952.bin,2.2288590324e-05,1.2765134382e-05,3.4079545499999996e-07
953,0000953.bin,2.2839589773e-05,1.2676729065000002e-05,5.30909379e-07
954,0000954.bin,2.3224670468999998e-05,1.2896014131e-05,4.0399358999999995e-08
955,0000955.bin,2.5404235857e-05,1.4170397241e-05,9.11692782e-07
956,0000956.bin,2.1875731878e-05,1.3433866445999998e-05,6.286239960000001e-07
957,0000957.bin,1.8524957450999998e-05,1.1264093841e-05,1.8210192e-08
958,0000958.bin,2.4456477044999997e-05,1.3878040176e-05,2.65029765e-07
959,0000959.bin,2.0583721157999998e-05,1.2486969495000001e-05,1.1136925799999999e-07
960,0000960.bin,2.6183054897999998e-05,1.1121547437e-05,9.63963e-09
961,0000961.bin,2.5050620594999993e-05,1.3127998884000001e-05,8.01359559e-07
962,0000962.bin,1.9708920231e-05,9.113873769e-06,1.043506464e-06
963,0000963.bin,2.3279454198e-05,1.1142610479e-05,5.0903853e-08
964,0000964.bin,2.1441053634e-05,1.1588880303000001e-05,2.995606614e-06
965,0000965.bin,2.6286622361999998e-05,1.4410132737e-05,3.173990820000001e-07
966,0000966.bin,2.2891613744999997e-05,1.2759062315999999e-05,8.118406295999998e-06
967,0000967.bin,2.3878660806e-05,1.1664645992999999e-05,5.0752952249999994e-06
968,0000968.bin,2.4115525434000002e-05,1.3954142201999998e-05,7.920412499999999e-07
969,0000969.bin,2.4505212732e-05,1.1274880617e-05,2.88327039e-07
970,0000970.bin,2.3073868818e-05,1.6661418774e-05,5.039994959999999e-07
971,0000971.bin,2.1903587705999996e-05,1.0913085182999999e-05,5.1492441e-07
972,0000972.bin,2.2986286323e-05,1.3837355531999999e-05,1.2877434569999997e-06
973,0000973.bin,2.1495449976e-05,1.4322862554e-05,4.1269628399999995e-06
974,0000974.bin,2.6685252594e-05,1.4568360807e-05,8.15383569e-07
975,0000975.bin,2.8192464299999998e-05,1.6117602501e-05,5.29981452e-07
976,0000976.bin,2.7071330285999995e-05,1.2373606245e-05,1.6780433669999998e-05
977,0000977.bin,2.5256260028999997e-05,1.1923459548000001e-05,3.5640685080000004e-06
978,0000978.bin,2.5538983469999996e-05,1.5933185268e-05,7.790502719999999e-07
979,0000979.bin,2.2531256747999998e-05,1.6399536153e-05,1.38059922e-06
980,0000980.bin,2.1135828714e-05,1.1290895616e-05,6.12524913e-07
981,0000981.bin,2.2544406885e-05,1.7327826516e-05,5.95563969e-07
982,0000982.bin,2.3283198939e-05,1.3010122124999999e-05,1.812253443e-06
983,0000983.bin,2.7206477298e-05,1.1874651788999999e-05,3.0950089169999992e-06
984,0000984.bin,2.4982728771e-05,1.2686726052e-05,4.402662263999999e-06
985,0000985.bin,2.2994673702e-05,1.5278017755e-05,1.440160722e-06
986,0000986.bin,2.3387045682e-05,1.2153885744000001e-05,9.005636639999998e-07
987,0000987.bin,2.5954235307e-05,1.292908617e-05,4.53059607e-07
988,0000988.bin,2.3277132879e-05,1.3041275246999996e-05,1.6069053e-07
989,0000989.bin,2.5158764630999998e-05,9.825975159e-06,1.489704216e-06
990,0000990.bin,2.4985842882e-05,1.0553638095e-05,1.5860230386000002e-05
991,0000991.bin,2.5614340752e-05,1.5422579171999997e-05,1.0172614452e-05
992,0000992.bin,2.1496206731999997e-05,1.1638664036999999e-05,1.8775656899999998e-07
993,0000993.bin,2.8191689525999996e-05,1.3111629530999999e-05,4.4848904100000003e-07
994,0000994.bin,2.0726522816999997e-05,1.1585420846999998e-05,5.96930334e-07
995,0000995.bin,2.0907982094999998e-05,1.233368136e-05,1.25147022e-07
996,0000996.bin,2.2402193814e-05,1.290857568e-05,1.332698367e-05
997,0000997.bin,2.0336958642e-05,1.5056093051999997e-05,8.190262080000001e-07
998,0000998.bin,2.8568331791999997e-05,1.7514619121999997e-05,3.6867831e-07
999,0000999.bin,2.1074438385e-05,1.3196169986999998e-05,4.5859713900000004e-07
1000,0001000.bin,2.8274944698e-05,1.6447821390000003e-05,7.300932639e-06
1001,0001001.bin,2.4672041393999997e-05,1.3298719434e-05,4.149326181e-06
1002,0001002.bin,2.7839999186999997e-05,1.3194815634e-05,2.652823173e-06
1003,0001003.bin,2.8138254143999994e-05,1.241851611e-05,2.4158654519999996e-06
1004,0001004.bin,2.397249855e-05,1.07774667e-05,1.979175198e-06
1005,0001005.bin,2.2275401148e-05,1.2995596613999998e-05,2.802282483e-06
1006,0001006.bin,1.9517226728999998e-05,9.510317816999999e-06,1.4996561579999998e-06
1007,0001007.bin,2.5403572194000003e-05,1.4989255281e-05,1.02092991e-06
1008,0001008.bin,2.2721436738e-05,1.2525137624999998e-05,1.664686023e-06
1009,0001009.bin,2.3749333608e-05,9.948008070000001e-06,4.0113022949999996e-06
1010,0001010.bin,1.9805484699e-05,1.4139640515000001e-05,2.75417142e-07
1011,0001011.bin,2.2911466578e-05,1.3183365194999999e-05,2.88306018e-07
1012,0001012.bin,2.146613469e-05,1.0583121549e-05,4.55681226e-07
1013,0001013.bin,2.1980512554000002e-05,1.5088711637999998e-05,8.165907749999999e-07
1014,0001014.bin,2.1676807151999996e-05,9.719353643999999e-06,1.0885875e-08
1015,0001015.bin,2.2269070823999995e-05,1.3043977947e-05,9.67374408e-07
1016,0001016.bin,2.3116490397000003e-05,1.3160692544999998e-05,1.3696833150000001e-06
1017,0001017.bin,2.4910872986999994e-05,1.4503054566e-05,4.62462e-08
1018,0001018.bin,3.2224601408999995e-05,1.3380091724999999e-05,3.45326982e-07
1019,0001019.bin,2.5154716586999997e-05,1.3763058308999998e-05,2.7324927629999994e-06
1020,0001020.bin,1.9974151197e-05,9.480894423e-06,1.2297285e-08
1021,0001021.bin,2.5357449117e-05,1.0977580614e-05,1.3031608589999999e-06
1022,0001022.bin,2.4392218850999998e-05,1.3604103513e-05,2.7876008159999998e-06
1023,0001023.bin,1.8442287863999995e-05,1.0495196712e-05,3.97203807e-07
1024,0001024.bin,2.1631813202999998e-05,1.2436552128e-05,1.561313754e-06
1025,0001025.bin,2.4562095558e-05,1.3629881265000002e-05,1.6243377149999998e-06
